year	score	code	name	req	row
2023	531	K15413	微四川轻化工大学第13组	化	K15413 | 微四川轻化工大学第13组 | 化 | 531 | 203 | 107 | 101 | 68 | 80 | 79 | 7
2023	531	C12509	武汉轻工大学第09组	不限	C12509 | 武汉轻工大学第09组 | 不限 | 531 | 194 | 121 | 106 | 71 | 83 | 67 | 9 | 国家专项计划
2023	531	K15409	湖公四川轻化工大学第09组	不限	K15409 | 湖公四川轻化工大学第09组 | 不限 | 531 | 193 | 110 | 122 | 61 | 88 | 67 | 6
2023	531	C11611	湖北科技学院第11组	化或生	C11611 | 湖北科技学院第11组 | 化或生 | 531 | 190 | 104 | 104 | 71 | 88 | 78 | 1
2023	531	K46902	西安工程大学第02组	化	K46902 | 西安工程大学第02组 | 化 | 531 | 211 | 会118 | 117 | B51 | 80 | 72 | 6
2023	532	K15412	四川轻化工大学第12组	化	K15412 | 四川轻化工大学第12组 | 化 | 532 | 200 | 102 | 110 | 56 | 86 | 80 | 4
2023	532	K47003	陕西中医药大学第03组	化或生	K47003 | 陕西中医药大学第03组 | 化或生 | 532 | 193 | 】107 | 115 | 60 | 83 | 81 | 6
2023	533	C13213	湖北中医药大学第13组	化或生	C13213 | 湖北中医药大学第13组 | 化或生 | 533 | 206 | 104 | 121 | 50 | 79 | 77 | B8
2023	533	K46603	西安科技大学第03组	不限	K46603 | 西安科技大学第03组 | 不限 | 533 | 201 | 101 | 104 | 62 | 86 | 80 | 17
2023	534	F00703	北京石油化工学院第03组	化或生	F00703 | 北京石油化工学院第03组 | 化或生 | 534 | 213 | 会109 | 101 | B69 | 78 | 73 | 2
2023	535	K17301	成都工业学院第01组	不限	K17301 | 成都工业学院第01组 | 不限 | 535 | 182 | 98 | 110 | 80 | 85 | 78 | 8
2023	536	K46903	西安工程大学第03组	化或生	K46903 | 西安工程大学第03组 | 化或生 | 536 | 员201 | 114 | 114 | H68 | 77 | 76 | 1
2023	537	K15407	北四川轻化工大学第07组	不限	K15407 | 北四川轻化工大学第07组 | 不限 | 537 | 218 | 119 | 121 | 48 | 78 | 72 | 1
2023	538	F00503	北京印刷学院第03组	化	F00503 | 北京印刷学院第03组 | 化 | 538 | 221 | 111 | 83 | 77 | 83 | 74 | B11
2023	538	F00701	北京石油化工学院第01组	不限	F00701 | 北京石油化工学院第01组 | 不限 | 538 | 199 | 102 | 办105 | 65 | 85 | Z84 | 8
2023	538	C13214	湖北中医药大学第14组	化或生	C13214 | 湖北中医药大学第14组 | 化或生 | 538 | 201 | 107 | 105 | 公58 | 90 | S74 | 3 | 国家专项计划
2023	539	C11705	微武汉纺织大学第05组	不限	C11705 | 微武汉纺织大学第05组 | 不限 | 539 | 224 | 116 | 90 | 73 | 79 | 73 | 2 | 国家专项计划
2023	539	C10318	省号湖北大学第18组	化	C10318 | 省号湖北大学第18组 | 化 | 539 | 205 | 112 | 107 | 72 | 78 | 77 | 2
2023	539	K48805	西安医学院第05组	化或生	K48805 | 西安医学院第05组 | 化或生 | 539 | 205 | 105 | 104 | 69 | 88 | 73 | 2
2023	540	K15410	四川轻化工大学第10组	不限	K15410 | 四川轻化工大学第10组 | 不限 | 540 | 215 | 108 | 124 | 58 | 72 | 71 | 4
2023	540	C10913	学武汉工程大学第13组	化或生	C10913 | 学武汉工程大学第13组 | 化或生 | 540 | 207 | 110 | 100 | 66 | 89 | 78 | 4 | 地方专项计划
2023	540	C13007	湖北工业大学第07组	不限	C13007 | 湖北工业大学第07组 | 不限 | 540 | 218 | 113 | 105 | 60 | 86 | 71 | 4
2024	450	C21603	湖北大学知行学院第03组	化	C21603 | 湖北大学知行学院第03组 | 化 | 450 | 188 | 101 | 46 | 55 | 82 | 79 | 7
2024	450	C23703	湖北师范大学文理学院第03组	化	C23703 | 湖北师范大学文理学院第03组 | 化 | 450 | 193 | 103 | 56 | H63 | 69 | 69 | 9
2024	450	K53703	西安明德理工学院第03组	化	K53703 | 西安明德理工学院第03组 | 化 | 450 | 179 | 94 | 39 | 66 | 88 | 78 | 1
2024	452	C23003	湖北工程学院新技术学院第03组	化	C23003 | 湖北工程学院新技术学院第03组 | 化 | 452 | 164 | 104 | 81 | 54 | 87 | 66 | 1
2024	453	K52404	教西安思源学院第04组	化	K52404 | 教西安思源学院第04组 | 化 | 453 | 182 | 101 | 92 | 42 | 69 | 68 | 3
2024	453	C22103	武汉体育学院体育科技学院第03组	不限	C22103 | 武汉体育学院体育科技学院第03组 | 不限 | 453 | 192 | 106 | 104 | 26 | 71 | 60 | 5
2024	453	K52002	西安欧亚学院第02组	不限	K52002 | 西安欧亚学院第02组 | 不限 | 453 | 169 | 105 | 105 | 23 | 86 | Z70 | 3
2024	454	K07602	四川美术学院第02组	不限	K07602 | 四川美术学院第02组 | 不限 | 454 | 158 | 93 | 56 | 68 | 90 | 72 | 30
2024	454	C23205	湖北恩施学院第05组	不限	C23205 | 湖北恩施学院第05组 | 不限 | 454 | 166 | 99 | 78 | 42 | 80 | 78 | 7
2024	455	C22803	武汉纺织大学外经贸学院第03组	不限	C22803 | 武汉纺织大学外经贸学院第03组 | 不限 | 455 | 157 | 81 | 106 | 51 | 76 | 65 | 4
2024	455	C22703	湖北医药学院药护学院第03组	化	C22703 | 湖北医药学院药护学院第03组 | 化 | 455 | 166 | 101 | 92 | 55 | 72 | 70 | 6 | 护理类
2024	456	K53401	信延安大学西安创新学院第01组	不限	K53401 | 信延安大学西安创新学院第01组 | 不限 | 456 | 177 | 107 | 85 | 35 | 87 | 72 | 12
2024	456	K21402	成都银杏酒店管理学院第02组	不限	K21402 | 成都银杏酒店管理学院第02组 | 不限 | 456 | 178 | 93 | 92 | 48 | 71 | 67 | 15
2024	456	C23502	湖北商贸学院第02组	不限	C23502 | 湖北商贸学院第02组 | 不限 | 456 | 166 | 105 | 104 | 32 | 81 | Z73 | 16
2024	456	C22305	湖号武汉文理学院第05组	不限	C22305 | 湖号武汉文理学院第05组 | 不限 | 456 | 177 | 102 | 102 | 41 | 74 | 62 | 1
2024	458	C22702	湖北医药学院药护学院第02组	化	C22702 | 湖北医药学院药护学院第02组 | 化 | 458 | 164 | 84 | 78 | 61 | 78 | 77 | 2
2024	458	C12611	湖北文理学院第11组	厅化	C12611 | 湖北文理学院第11组 | 厅化 | 458 | 174 | 90 | 88 | 44 | 77 | 65 | 34
2024	459	K52602	北【陕西服装工程学院第02组	不限	K52602 | 北【陕西服装工程学院第02组 | 不限 | 459 | 175 | 94 | 125 | 27 | 71 | 61 | 13
2024	459	F05702	北京金融科技学院第02组	厅不限	F05702 | 北京金融科技学院第02组 | 厅不限 | 459 | 180 | 97 | 94 | 48 | 83 | 54 | 11
2024	459	C21705	武汉工商学院第05组	化	C21705 | 武汉工商学院第05组 | 化 | 459 | 182 | 104 | 79 | 41 | 80 | Z77 | 9
2024	459	C23208	湖北恩施学院第08组	化	C23208 | 湖北恩施学院第08组 | 化 | 459 | 167 | 95 | 88 | 57 | 89 | 58 | 3
2024	459	C23103	湖北经济学院法商学院第03组	化	C23103 | 湖北经济学院法商学院第03组 | 化 | 459 | 165 | 104 | 105 | 58 | 70 | 61 | 1
2024	460	C23204	湖北恩施学院第04组	不限	C23204 | 湖北恩施学院第04组 | 不限 | 460 | 171 | 96 | 106 | 40 | 77 | 66 | 2
2024	461	C21102	武汉华夏理工学院第02组	不限	C21102 | 武汉华夏理工学院第02组 | 不限 | 461 | 173 | 111 | 103 | 38 | 76 | 71 | 6
2024	461	C21604	湖北大学知行学院第04组	化	C21604 | 湖北大学知行学院第04组 | 化 | 461 | 186 | 96 | 72 | 68 | 72 | 63 | 4 | 】
2024	461	C23211	湖北恩施学院第11组	生	C23211 | 湖北恩施学院第11组 | 生 | 461 | 194 | 99 | 73 | 42 | 85 | 67 | 3 | 】护理类
2024	461	K53702	西安明德理工学院第02组	不限	K53702 | 西安明德理工学院第02组 | 不限 | 461 | 185 | 99 | 73 | 54 | 81 | 58 | 6
2024	462	C23104	湖北经济学院法商学院第04组	生	C23104 | 湖北经济学院法商学院第04组 | 生 | 462 | 182 | 106 | 84 | 44 | 84 | 68 | 6
2024	462	K51902	西安培华学院第02组	不限	K51902 | 西安培华学院第02组 | 不限 | 462 | 164 | 98 | 111 | 28 | 83 | 76 | 7 | 】
2024	463	F14403	公北京科技大学天津学院第03组	化	F14403 | 公北京科技大学天津学院第03组 | 化 | 463 | 211 | 119 | 73 | 59 | 68 | 52 | 3
2024	463	C22304	北【武汉文理学院第04组	不限	C22304 | 北【武汉文理学院第04组 | 不限 | 463 | 188 | 94 | 77 | 65 | 72 | 61 | 6
2024	463	K53402	延安大学西安创新学院第02组	不限	K53402 | 延安大学西安创新学院第02组 | 不限 | 463 | 180 | 97 | 70 | 51 | 82 | 80 | 8
2024	463	C22502	武汉工程大学邮电与信息工程学院第02组	不限	C22502 | 武汉工程大学邮电与信息工程学院第02组 | 不限 | 463 | 184 | 94 | 100 | 45 | 74 | 60 | 10
2024	463	C23806	武汉生物工程学院第06组	生	C23806 | 武汉生物工程学院第06组 | 生 | 463 | 184 | 】102 | 62 | 59 | 84 | 74 | 20
2024	463	C22902	湖北文理学院理工学院第02组	不限	C22902 | 湖北文理学院理工学院第02组 | 不限 | 463 | 197 | 100 | 94 | 45 | 67 | 60 | 4
2024	464	C23303	湖北工业大学工程技术学院第03组	化	C23303 | 湖北工业大学工程技术学院第03组 | 化 | 464 | 180 | 102 | 98 | 53 | 71 | S62 | 8
2024	465	C22307	众武汉文理学院第07组	生	C22307 | 众武汉文理学院第07组 | 生 | 465 | 186 | 96 | 91 | 50 | 77 | 61 | 9 | 护理类
2024	465	F05403	北京城市学院第03组	不限	F05403 | 北京城市学院第03组 | 不限 | 465 | 199 | 104 | 66 | H57 | 73 | 70 | 1
2024	465	F05404	北京城市学院第04组	化	F05404 | 北京城市学院第04组 | 化 | 465 | 办177 | 96 | 【107 | 52 | 65 | 64 | 8
2024	465	K21603	四川工商学院第03组	化	K21603 | 四川工商学院第03组 | 化 | 465 | 209 | 113 | 85 | 33 | 71 | 67 | 5
2024	465	C20804	武汉学院第04组	化	C20804 | 武汉学院第04组 | 化 | 465 | 182 | 97 | 103 | 45 | 71 | 64 | 5
2024	465	C20103	湖号武汉东湖学院第03组	化	C20103 | 湖号武汉东湖学院第03组 | 化 | 465 | 186 | 101 | 94 | 52 | 67 | 66 | 10
2024	465	K52103	西安外事学院第03组	化	K52103 | 西安外事学院第03组 | 化 | 465 | 办183 | 107 | 【104 | 38 | 73 | 67 | 1
2024	466	F26004	北京中医药大学东方学院第04组	化	F26004 | 北京中医药大学东方学院第04组 | 化 | 466 | 182 | 95 | 83 | 61 | 77 | 63 | 2
2024	466	C23804	武汉生物工程学院第04组	不限	C23804 | 武汉生物工程学院第04组 | 不限 | 466 | 办182 | 100 | 【85 | 56 | 81 | 62 | 7
2024	466	K52102	西安外事学院第02组	不限	K52102 | 西安外事学院第02组 | 不限 | 466 | 174 | 100 | 101 | H44 | 75 | 72 | 5
2024	467	C21703	武汉工商学院第03组	不限	C21703 | 武汉工商学院第03组 | 不限 | 467 | 186 | 100 | 99 | 40 | 79 | 63 | B4
2024	467	C23102	湖北经济学院法商学院第02组	不限	C23102 | 湖北经济学院法商学院第02组 | 不限 | 467 | 207 | 111 | 55 | 57 | 79 | 69 | 3
2024	469	F05402	北京城市学院第02组	不限	F05402 | 北京城市学院第02组 | 不限 | 469 | 162 | 公94 | 128 | 42 | B76 | 61 | 2
2024	469	C20802	武汉学院第02组	不限	C20802 | 武汉学院第02组 | 不限 | 469 | 174 | 104 | 69 | 49 | 88 | 79 | 38
2024	470	K20902	成都东软学院第02组	化	K20902 | 成都东软学院第02组 | 化 | 470 | 146 | 90 | 121 | 52 | 78 | 73 | 6
2024	470	K21202	成都理工大学工程技术学院第02组	化	K21202 | 成都理工大学工程技术学院第02组 | 化 | 470 | 182 | 102 | 90 | 49 | 75 | 74 | 1
2024	470	C21602	湖北大学知行学院第02组	不限	C21602 | 湖北大学知行学院第02组 | 不限 | 470 | 187 | 122 | 101 | 34 | 78 | 70 | 4
2024	470	C23002	湖北工程学院新技术学院第02组	不限	C23002 | 湖北工程学院新技术学院第02组 | 不限 | 470 | 185 | 107 | 87 | 51 | 80 | 67 | 6
2024	470	C23206	湖北恩施学院第06组	化	C23206 | 湖北恩施学院第06组 | 化 | 470 | 169 | 95 | 100 | 55 | 77 | 59 | 12
2024	470	K51904	西安培华学院第04组	化	K51904 | 西安培华学院第04组 | 化 | 470 | 187 | 106 | 75 | 51 | 84 | S73 | 2
2024	470	K54102	西安科技大学高新学院第02组	化	K54102 | 西安科技大学高新学院第02组 | 化 | 470 | 188 | 103 | 59 | 71 | 76 | 76 | 2
2024	471	C23702	湖北师范大学文理学院第02组	不限	C23702 | 湖北师范大学文理学院第02组 | 不限 | 471 | 177 | 公95 | 113 | 40 | B74 | 67 | 3
2024	472	C22701	微湖北医药学院药护学院第01组	不限	C22701 | 微湖北医药学院药护学院第01组 | 不限 | 472 | 178 | 102 | 95 | 54 | 74 | 71 | 11
2024	473	K52405	西安思源学院第05组	北生	K52405 | 西安思源学院第05组 | 北生 | 473 | 190 | 96 | 94 | 40 | 87 | 62 | 12 | 护理类
2024	474	K21302	四川传媒学院第02组	不限	K21302 | 四川传媒学院第02组 | 不限 | 474 | 169 | 88 | 117 | 52 | 72 | 64 | 8
2024	474	K21801	四川工业科技学院第01组	化	K21801 | 四川工业科技学院第01组 | 化 | 474 | 189 | 98 | 100 | 58 | 64 | 63 | 23
2024	474	C20803	武汉学院第03组	化	C20803 | 武汉学院第03组 | 化 | 474 | 191 | 100 | 91 | 58 | 67 | 67 | 1
2024	474	C23302	湖北工业大学工程技术学院第02组	不限	C23302 | 湖北工业大学工程技术学院第02组 | 不限 | 474 | 189 | 101 | 78 | 44 | 87 | 66 | B15
2024	474	K51903	西安培华学院第03组	不限	K51903 | 西安培华学院第03组 | 不限 | 474 | 177 | 104 | 77 | 53 | 89 | 78 | B17
2024	476	K53001	众西安建筑科技大学华清学院第01组	化	K53001 | 众西安建筑科技大学华清学院第01组 | 化 | 476 | 195 | 100 | 75 | 63 | 74 | 69 | 19
2024	476	K22103	四川大学锦江学院第03组	化	K22103 | 四川大学锦江学院第03组 | 化 | 476 | 174 | 99 | 81 | 63 | 81 | 77 | 12
2024	476	K52701	湖号西安交通工程学院第01组	化	K52701 | 湖号西安交通工程学院第01组 | 化 | 476 | 212 | 120 | 87 | 37 | 71 | 69 | 5
2024	477	C20102	北【武汉东湖学院第02组	不限	C20102 | 北【武汉东湖学院第02组 | 不限 | 477 | 190 | 110 | 87 | 56 | 76 | 68 | 4
2024	477	C11607	湖北科技学院第07组	化	C11607 | 湖北科技学院第07组 | 化 | 477 | 187 | 101 | 79 | 64 | 78 | 69 | 3
2024	478	F26003	北京中医药大学东方学院第03组	不限	F26003 | 北京中医药大学东方学院第03组 | 不限 | 478 | 173 | 100 | 78 | 67 | 82 | 78 | 19
2024	478	K54001	西安理工大学高科学院第01组	化	K54001 | 西安理工大学高科学院第01组 | 化 | 478 | 208 | 114 | 83 | 49 | 70 | 68 | 10
2024	479	K21903	成都锦城学院第03组	化	K21903 | 成都锦城学院第03组 | 化 | 479 | 177 | 96 | 100 | 54 | 78 | 70 | 3
2024	479	C13814	湖北理工学院第14组	化	C13814 | 湖北理工学院第14组 | 化 | 479 | 176 | 101 | 102 | 52 | 78 | 71 | 9
2024	480	C12919	湖北民族大学第19组	化	C12919 | 湖北民族大学第19组 | 化 | 480 | 202 | 106 | 88 | 49 | 77 | 54 | 17 | 民族班
2024	481	K17502	众四川旅游学院第02组	化	K17502 | 众四川旅游学院第02组 | 化 | 481 | 171 | 87 | 112 | 58 | 74 | 66 | 8
2024	481	C13208	湖北中医药大学第08组	厅化	C13208 | 湖北中医药大学第08组 | 厅化 | 481 | 202 | 102 | 100 | 34 | 76 | 69 | 6 | 护理类
2024	481	C23207	湖北恩施学院第07组	化	C23207 | 湖北恩施学院第07组 | 化 | 481 | 168 | 99 | 103 | 64 | 75 | 71 | 32
2024	482	C13816	湖北理工学院第16组	化	C13816 | 湖北理工学院第16组 | 化 | 482 | 199 | 118 | 83 | 58 | 78 | 64 | 6
2024	482	C11608	湖北科技学院第08组	化	C11608 | 湖北科技学院第08组 | 化 | 482 | 201 | 102 | 63 | 60 | 86 | 72 | 14
2024	482	K21103	电子科技大学成都学院第03组	化	K21103 | 电子科技大学成都学院第03组 | 化 | 482 | 184 | 106 | 113 | 38 | 75 | 72 | 3
2024	483	K22102	四川大学锦江学院第02组	不限	K22102 | 四川大学锦江学院第02组 | 不限 | 483 | 176 | 97 | 108 | 45 | 89 | 65 | 14
2024	483	K52801	西安交通大学城市学院第01组	化	K52801 | 西安交通大学城市学院第01组 | 化 | 483 | 190 | 100 | 87 | 54 | 79 | 73 | 8
2024	484	F14402	北京科技大学天津学院第02组	不限	F14402 | 北京科技大学天津学院第02组 | 不限 | 484 | 190 | 99 | 95 | 60 | 70 | 69 | 8
2024	484	K21602	四川工商学院第02组	不限	K21602 | 四川工商学院第02组 | 不限 | 484 | 201 | 110 | 78 | 65 | 72 | 68 | 9
2024	485	F26005	北京中医药大学东方学院第05组	生	F26005 | 北京中医药大学东方学院第05组 | 生 | 485 | 191 | 102 | 96 | 65 | 69 | 64 | 16 | 护理类
2024	485	C11504	湖北医药学院第04组	化	C11504 | 湖北医药学院第04组 | 化 | 485 | 201 | 104 | 49 | 78 | 79 | 78 | 1 | 地方专项计划
2024	485	C12707	湖北工程学院第07组	化	C12707 | 湖北工程学院第07组 | 化 | 485 | 186 | 107 | 102 | 58 | 67 | 62 | 1 | 地方专项计划
2024	485	C13806	湖北理工学院第06组	化	C13806 | 湖北理工学院第06组 | 化 | 485 | 201 | 106 | 67 | 62 | 78 | 77 | 2
2024	486	K22602	四川电影电视学院第02组	不限	K22602 | 四川电影电视学院第02组 | 不限 | 486 | 179 | 103 | 116 | 31 | 91 | 69 | 7 | 】
2024	487	K16705	四川文理学院第05组	招化	K16705 | 四川文理学院第05组 | 招化 | 487 | 办196 | 101 | 94 | 53 | 75 | 69 | 1
2024	487	K21902	成都锦城学院第02组	不限	K21902 | 成都锦城学院第02组 | 不限 | 487 | 166 | 97 | 120 | 54 | 76 | 71 | 4
2024	487	K48905	陕西学前师范学院第05组	化	K48905 | 陕西学前师范学院第05组 | 化 | 487 | 177 | 103 | 102 | 53 | 78 | 77 | 6
2024	488	C12705	北【湖北工程学院第05组	化	C12705 | 北【湖北工程学院第05组 | 化 | 488 | 186 | 93 | 111 | 43 | 85 | 63 | 3
2024	488	C12704	湖北工程学院第04组	不限	C12704 | 湖北工程学院第04组 | 不限 | 488 | 191 | 103 | 105 | 44 | 81 | 67 | 26
2024	488	C13811	湖北理工学院第11组	化	C13811 | 湖北理工学院第11组 | 化 | 488 | 189 | 103 | 80 | 58 | 82 | 79 | 6
2024	489	K17501	四川旅游学院第01组	化	K17501 | 四川旅游学院第01组 | 化 | 489 | 204 | 114 | 88 | 58 | 79 | 60 | 1
2024	489	C11502	湖北医药学院第02组	化	C11502 | 湖北医药学院第02组 | 化 | 489 | 204 | 107 | 81 | 52 | 83 | 69 | 2
2024	489	C12906	湖北民族大学第06组	化	C12906 | 湖北民族大学第06组 | 化 | 489 | 205 | 121 | 36 | 90 | 80 | 78 | 1
2024	491	C12905	湖北民族大学第05组	不限	C12905 | 湖北民族大学第05组 | 不限 | 491 | 179 | 107 | 106 | 48 | 80 | 68 | 14 | 少数民族预科班
2024	491	C13812	湖北理工学院第12组	化	C13812 | 湖北理工学院第12组 | 化 | 491 | 178 | 99 | 108 | 65 | 72 | 68 | 15
2024	491	K21102	电子科技大学成都学院第02组	不限	K21102 | 电子科技大学成都学院第02组 | 不限 | 491 | 187 | 97 | 57 | 71 | 90 | 86 | 32
2024	492	C13107	湖北汽车工业学院第07组	化	C13107 | 湖北汽车工业学院第07组 | 化 | 492 | 197 | 公104 | 88 | 54 | B84 | 69 | 4
2024	493	C13813	湖北理工学院第13组	化	C13813 | 湖北理工学院第13组 | 化 | 493 | 201 | 108 | 92 | 48 | 76 | 76 | 4
2024	493	C13602	湖号湖北美术学院第02组	不限	C13602 | 湖号湖北美术学院第02组 | 不限 | 493 | 190 | 109 | 109 | 51 | 76 | 67 | 4
2024	494	K21702	成都外国语学院第02组	不限	K21702 | 成都外国语学院第02组 | 不限 | 494 | 181 | 98 | 128 | 42 | 77 | 66 | 12
2024	494	C15004	武汉商学院第04组	招不限	C15004 | 武汉商学院第04组 | 招不限 | 494 | 办188 | 101 | 98 | 38 | 87 | 83 | 4
2024	495	C13108	湖北汽车工业学院第08组	化	C13108 | 湖北汽车工业学院第08组 | 化 | 495 | 208 | 116 | 74 | H69 | 75 | 69 | 2 | 地方专项计划
2024	495	C13815	湖北理工学院第15组	化	C13815 | 湖北理工学院第15组 | 化 | 495 | 204 | 108 | 77 | 44 | 88 | 82 | 14
2024	496	K47205	陕西理工大学第05组	化	K47205 | 陕西理工大学第05组 | 化 | 496 | 206 | 111 | 86 | 65 | 75 | 64 | 3
2024	497	C13810	湖北理工学院第10组	化	C13810 | 湖北理工学院第10组 | 化 | 497 | 187 | 96 | 125 | 53 | 70 | 62 | 10
2024	497	C13307	省湖湖北师范大学第07组	化	C13307 | 省湖湖北师范大学第07组 | 化 | 497 | 199 | 108 | 92 | 68 | 70 | 68 | 17
2024	498	C11606	湖北科技学院第06组	化	C11606 | 湖北科技学院第06组 | 化 | 498 | 202 | 102 | 91 | 69 | 69 | 67 | 1
2024	498	C13603	湖北美术学院第03组	化	C13603 | 湖北美术学院第03组 | 化 | 498 | 195 | 107 | 75 | 69 | 87 | 72 | 23
2024	498	C12703	省湖湖北工程学院第03组	不限	C12703 | 省湖湖北工程学院第03组 | 不限 | 498 | 176 | 110 | 105 | 56 | 86 | 75 | 6
2024	499	C13104	湖北汽车工业学院第04组	不限	C13104 | 湖北汽车工业学院第04组 | 不限 | 499 | 185 | 98 | 88 | 58 | 86 | S82 | 2 | 地方专项计划
2024	499	C13105	湖北汽车工业学院第05组	化	C13105 | 湖北汽车工业学院第05组 | 化 | 499 | 189 | 103 | 117 | 44 | 83 | Z66 | 1
2024	499	K48904	陕西学前师范学院第04组	不限	K48904 | 陕西学前师范学院第04组 | 不限 | 499 | 183 | 101 | 105 | 56 | 83 | 72 | 18
2024	499	K48906	陕西学前师范学院第06组	地	K48906 | 陕西学前师范学院第06组 | 地 | 499 | 183 | 97 | 109 | 54 | 87 | 66 | 15
2024	500	K16704	四川文理学院第04组	不限	K16704 | 四川文理学院第04组 | 不限 | 500 | 196 | 】107 | 98 | 44 | 84 | 78 | 7
2024	500	C13712	湖北第二师范学院第12组	不限	C13712 | 湖北第二师范学院第12组 | 不限 | 500 | 203 | 102 | 107 | 45 | 80 | 65 | 2
2024	501	C12610	湖北文理学院第10组	招化	C12610 | 湖北文理学院第10组 | 招化 | 501 | 办191 | 96 | 98 | 73 | 71 | 68 | 17
2024	501	C12916	湖北民族大学第16组	生	C12916 | 湖北民族大学第16组 | 生 | 501 | 191 | 115 | 76 | 47 | 92 | 85 | 17 | 地方专项计划
2024	501	C13106	湖北汽车工业学院第06组	化	C13106 | 湖北汽车工业学院第06组 | 化 | 501 | 182 | 97 | 室100 | 71 | S77 | 71 | 1
2024	501	C11609	湖北科技学院第09组	化	C11609 | 湖北科技学院第09组 | 化 | 501 | 199 | 100 | 79 | 64 | 80 | 79 | 3 | 地方专项计划
2024	502	F01303	北京物资学院第03组	不限	F01303 | 北京物资学院第03组 | 不限 | 502 | 193 | 108 | 94 | 64 | 72 | 69 | 5 | 少数民族预科班
2024	502	C12917	湖北民族大学第17组	政	C12917 | 湖北民族大学第17组 | 政 | 502 | 188 | 110 | 107 | 36 | 83 | 78 | 8 | 地方专项计划
2024	503	C12904	湖北民族大学第04组	不限	C12904 | 湖北民族大学第04组 | 不限 | 503 | 192 | 115 | 86 | 52 | 87 | 86 | 3
2024	503	C13103	湖北汽车工业学院第03组	不限	C13103 | 湖北汽车工业学院第03组 | 不限 | 503 | 171 | 95 | 111 | 55 | 87 | 79 | B4
2024	503	C13805	湖北理工学院第05组	不限	C13805 | 湖北理工学院第05组 | 不限 | 503 | 179 | 102 | 111 | 53 | 87 | 73 | 8
2024	504	C13808	湖北理工学院第08组	化	C13808 | 湖北理工学院第08组 | 化 | 504 | 193 | 99 | 93 | 67 | 71 | 70 | 5
2024	504	C13818	湖北理工学院第18组	生	C13818 | 湖北理工学院第18组 | 生 | 504 | 185 | 100 | 107 | 54 | 95 | 63 | 7 | 】护理类
2024	505	C12706	湖号湖北工程学院第06组	化	C12706 | 湖号湖北工程学院第06组 | 化 | 505 | 180 | 98 | 106 | 60 | 81 | 78 | 1
2024	506	C13817	湖北理工学院第17组	化	C13817 | 湖北理工学院第17组 | 化 | 506 | 179 | 96 | 111 | 63 | 85 | 68 | 1 | 地方专项计划
2024	506	C13717	湖北第二师范学院第17组	化	C13717 | 湖北第二师范学院第17组 | 化 | 506 | 200 | 105 | 106 | 47 | 85 | 68 | 19
2024	507	C12614	教湖北文理学院第14组	生	C12614 | 教湖北文理学院第14组 | 生 | 507 | 196 | 108 | 111 | 45 | 85 | 70 | 7 | 护理类
