Round4家庭说明ID,来源Round4重点55组,来源Round4暂缓65组,来源Round4优先120组,来源期号,来源PDF_SHA256,生成日期,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,可否进入最终志愿方案,是否允许作为志愿推荐依据,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许生成学校专业建议,是否允许写回字段事实,家庭阅读排序,入选状态,是否进入40到60重点核验,为什么入选,为什么暂缓,暂缓主因,同梯度入选线,距同梯度入选线分差,高分暂缓标记,梯度配额标签,梯度内排序,压缩综合分,院校专业组,院校代码,院校名称,院校专业组代码,专业组号,城市,城市来源,城市口径提醒,省份,冲稳保,历史稳定性等级,与515关系,同代码命中年份数,等位分差摘要,专业匹配等级,专业方向命中摘要,完整组内专业数,接受专业数,勉强调剂专业数,待核后判断专业数,不能接受提示专业数,完整组内专业接受度摘要,调剂接受风险等级,调剂风险说明,费用限制风险,高收费或超预算专业数,公办民办机器线索,家庭底线属性动作,结构字段阻断等级,字段缺口专业行数,结构或归属未闭环专业行数,PDF原页待核专业行数,湖北官方系统待核专业行数,官网辅证命中专业行数,第一闭环明细任务数,第一闭环双人复核任务数,高校侧刷新任务数,主要阻断原因,家庭最小决策动作,核验最小动作,下一步核验动作,来源页码,版面列,第四轮候选ID,专业组出现ID,公开安全策略
R4FAMILYEXPLAIN-a7e21800ae2e8f4d,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,35,重点核验,true,稳妥观察；H2-稳妥历史线索；P1-命中计算机/软件/AI；C3-非当前优先城市，作为梯度和专业匹配讨论；计算机/软件/AI4；计算机类4；电子信息/网络1；机械自动化5；T2-结构异常，先核完整组内专业；V0-高核验成本，先核页和组边界,,,74.50,62.62,false,稳妥观察配额24,4,137.12,F313 山西工程技术学院 F31303 03,F313,山西工程技术学院,F31303,03,阳泉市,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,山西省,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；477-481=-4；488-497=-9；483-494=-11；历史最高等位分差=-4。,3,477-481=-4；488-497=-9；483-494=-11,P1-命中计算机/软件/AI,计算机/软件/AI4；计算机类4；电子信息/网络1；机械自动化5,15,4,11,0,0,接受4；勉强调剂11；待核0；不能0,T2-结构异常，先核完整组内专业,组内结构或专业归属未闭环，先核完整组内专业。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S0-结构或归属未闭环1行,15,1,15,15,0,0,0,0,存在结构或专业组归属未闭环专业行。,先看完整组内专业，逐条标可接受/勉强接受/不能接受；保留后再做PDF原页、湖北官方侧和章程核验。,先核PDF原页中的专业组边界、专业归属和完整组内专业。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,110,left,R4GROUP-d27ce731589b8407,G-f00ad59bf89d790b,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
R4FAMILYEXPLAIN-02b16a94036ccc93,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,36,重点核验,true,稳妥观察；H2-稳妥历史线索；P1-命中计算机/软件/AI；C2-湖北省内或近距离可讨论：荆门市；计算机/软件/AI3；计算机类3；电子信息/网络1；师范1；机械自动化3；T4-暂未见硬阻断，仍需人工接受度判断；V1-中高核验成本，需集中核字段,,,74.50,60.12,false,稳妥观察配额24,5,134.62,C139 荆楚理工学院 C13908 08,C139,荆楚理工学院,C13908,08,荆门市,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,湖北省,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；481-481=+0；485-497=-12；482-494=-12；历史最高等位分差=0。,3,481-481=+0；485-497=-12；482-494=-12,P1-命中计算机/软件/AI,计算机/软件/AI3；计算机类3；电子信息/网络1；师范1；机械自动化3,11,4,7,0,0,接受4；勉强调剂7；待核0；不能0,T4-暂未见硬阻断，仍需人工接受度判断,暂未见硬阻断，但仍需家里逐专业确认接受度。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S1-字段事实缺口10行,10,0,11,11,0,0,0,0,仍有计划数、学费或再选科目字段缺口。,先看完整组内专业，逐条标可接受/勉强接受/不能接受；保留后再做PDF原页、湖北官方侧和章程核验。,进入下一轮候选后，按完整组内专业做100%原页和湖北官方侧核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,80,left,R4GROUP-25faf410b237701c,G-878c4f8ce339e4d2,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
R4FAMILYEXPLAIN-b6ca619197661303,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,37,重点核验,true,稳妥观察；H2-稳妥历史线索；P0-命中数字媒体技术；C3-非当前优先城市，作为梯度和专业匹配讨论；数字媒体技术1；计算机/软件/AI2；计算机类2；师范1；T4-暂未见硬阻断，仍需人工接受度判断；V0-高核验成本，先核页和组边界；高校辅证冲突/补缺任务4条；已进入第一闭环任务8条,,,74.50,38.00,false,稳妥观察配额24,6,112.50,F305 忻州师范学院 F30508 08,F305,忻州师范学院,F30508,08,忻州市,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,山西省,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；474-481=-7；487-497=-10；历史最高等位分差=-7。,2,474-481=-7；487-497=-10,P0-命中数字媒体技术,数字媒体技术1；计算机/软件/AI2；计算机类2；师范1,4,3,1,0,0,接受3；勉强调剂1；待核0；不能0,T4-暂未见硬阻断，仍需人工接受度判断,暂未见硬阻断，但仍需家里逐专业确认接受度。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S1-字段事实缺口4行,4,0,4,4,4,8,2,2,已进入第一闭环批次，需按页列核PDF原页、湖北官方侧和高校辅证。,先看完整组内专业，逐条标可接受/勉强接受/不能接受；保留后再做PDF原页、湖北官方侧和章程核验。,先处理已排入第一闭环的页列和字段，再核湖北官方侧。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,109,left,R4GROUP-ab71a16da72c74aa,G-3ed22abc87c8dac2,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
R4FAMILYEXPLAIN-b9f36e9bc45280a6,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,38,重点核验,true,稳妥观察；H2-稳妥历史线索；P1-命中计算机/软件/AI；C3-非当前优先城市，作为梯度和专业匹配讨论；计算机/软件/AI4；计算机类3；电子信息/网络1；T2-结构异常，先核完整组内专业；V0-高核验成本，先核页和组边界,,,74.50,29.75,false,稳妥观察配额24,7,104.25,K783 新疆政法学院 K78304 04,K783,新疆政法学院,K78304,04,图木舒克市,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,新疆维吾尔自治区,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；486-497=-11；476-494=-18；历史最高等位分差=-11。,2,486-497=-11；476-494=-18,P1-命中计算机/软件/AI,计算机/软件/AI4；计算机类3；电子信息/网络1,6,3,3,0,0,接受3；勉强调剂3；待核0；不能0,T2-结构异常，先核完整组内专业,组内结构或专业归属未闭环，先核完整组内专业。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S0-结构或归属未闭环1行,6,1,6,6,0,0,0,0,存在结构或专业组归属未闭环专业行。,先看完整组内专业，逐条标可接受/勉强接受/不能接受；保留后再做PDF原页、湖北官方侧和章程核验。,先核PDF原页中的专业组边界、专业归属和完整组内专业。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,237,left,R4GROUP-e44ee567d764972e,G-d6fbe6fc85f12021,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
R4FAMILYEXPLAIN-d52ae926b9911dc1,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,39,重点核验,true,稳妥观察；H2-稳妥历史线索；P1-命中计算机/软件/AI；C3-非当前优先城市，作为梯度和专业匹配讨论；计算机/软件/AI3；计算机类3；电子信息/网络3；T2-结构异常，先核完整组内专业；V0-高核验成本，先核页和组边界,,,74.50,29.25,false,稳妥观察配额24,8,103.75,K585 兰州工业学院 K58501 01,K585,兰州工业学院,K58501,01,兰州市,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,甘肃省,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；481-481=+0；483-497=-14；480-494=-14；历史最高等位分差=0。,3,481-481=+0；483-497=-14；480-494=-14,P1-命中计算机/软件/AI,计算机/软件/AI3；计算机类3；电子信息/网络3,10,3,7,0,0,接受3；勉强调剂7；待核0；不能0,T2-结构异常，先核完整组内专业,组内结构或专业归属未闭环，先核完整组内专业。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S0-结构或归属未闭环2行,10,2,10,10,0,0,0,0,存在结构或专业组归属未闭环专业行。,先看完整组内专业，逐条标可接受/勉强接受/不能接受；保留后再做PDF原页、湖北官方侧和章程核验。,先核PDF原页中的专业组边界、专业归属和完整组内专业。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,230,right,R4GROUP-3d31e09cfa1266ec,G-fc1a400fe1a672b8,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
R4FAMILYEXPLAIN-66c92d664f867429,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,40,重点核验,true,稳妥观察；H2-稳妥历史线索；P1-命中计算机/软件/AI；C3-非当前优先城市，作为梯度和专业匹配讨论；计算机/软件/AI2；计算机类2；师范2；T4-暂未见硬阻断，仍需人工接受度判断；V2-中等核验成本，保留字段缺口,,,74.50,28.88,false,稳妥观察配额24,9,103.38,F308 吕梁学院 F30805 05,F308,吕梁学院,F30805,05,吕梁市,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,山西省,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；482-497=-15；477-494=-17；历史最高等位分差=-15。,2,482-497=-15；477-494=-17,P1-命中计算机/软件/AI,计算机/软件/AI2；计算机类2；师范2,5,4,1,0,0,接受4；勉强调剂1；待核0；不能0,T4-暂未见硬阻断，仍需人工接受度判断,暂未见硬阻断，但仍需家里逐专业确认接受度。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S1-字段事实缺口4行,4,0,5,5,0,0,0,0,仍有计划数、学费或再选科目字段缺口。,先看完整组内专业，逐条标可接受/勉强接受/不能接受；保留后再做PDF原页、湖北官方侧和章程核验。,进入下一轮候选后，按完整组内专业做100%原页和湖北官方侧核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,109,right,R4GROUP-dff8ca38471e2ed0,G-be57aa62705d47eb,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
R4FAMILYEXPLAIN-7d1de3dabf6cadc9,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,41,重点核验,true,稳妥观察；H2-稳妥历史线索；P1-命中计算机/软件/AI；C3-非当前优先城市，作为梯度和专业匹配讨论；计算机/软件/AI2；计算机类2；电子信息/网络1；师范1；T4-暂未见硬阻断，仍需人工接受度判断；V2-中等核验成本，保留字段缺口,,,74.50,28.75,false,稳妥观察配额24,10,103.25,K354 曲靖师范学院 K35405 05,K354,曲靖师范学院,K35405,05,曲靖市,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,云南省,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；475-481=-6；483-497=-14；478-494=-16；历史最高等位分差=-6。,3,475-481=-6；483-497=-14；478-494=-16,P1-命中计算机/软件/AI,计算机/软件/AI2；计算机类2；电子信息/网络1；师范1,6,2,4,0,0,接受2；勉强调剂4；待核0；不能0,T4-暂未见硬阻断，仍需人工接受度判断,暂未见硬阻断，但仍需家里逐专业确认接受度。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S1-字段事实缺口6行,6,0,6,6,0,0,0,0,仍有计划数、学费或再选科目字段缺口。,先看完整组内专业，逐条标可接受/勉强接受/不能接受；保留后再做PDF原页、湖北官方侧和章程核验。,进入下一轮候选后，按完整组内专业做100%原页和湖北官方侧核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,220,left,R4GROUP-bc6df0b4dd63b190,G-b8b6bec2998fd549,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
R4FAMILYEXPLAIN-8e47332df803e50f,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,42,重点核验,true,稳妥观察；H2-稳妥历史线索；P1-命中计算机/软件/AI；C3-非当前优先城市，作为梯度和专业匹配讨论；计算机/软件/AI2；计算机类2；电子信息/网络2；机械自动化2；T2-结构异常，先核完整组内专业；V0-高核验成本，先核页和组边界,,,74.50,20.62,false,稳妥观察配额24,11,95.12,H375 赣东学院 H37503 03,H375,赣东学院,H37503,03,抚州市,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,江西省,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；492-494=-2；历史最高等位分差=-2。,1,492-494=-2,P1-命中计算机/软件/AI,计算机/软件/AI2；计算机类2；电子信息/网络2；机械自动化2,7,2,5,0,0,接受2；勉强调剂5；待核0；不能0,T2-结构异常，先核完整组内专业,组内结构或专业归属未闭环，先核完整组内专业。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S0-结构或归属未闭环1行,7,1,7,7,0,0,0,0,存在结构或专业组归属未闭环专业行。,先看完整组内专业，逐条标可接受/勉强接受/不能接受；保留后再做PDF原页、湖北官方侧和章程核验。,先核PDF原页中的专业组边界、专业归属和完整组内专业。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,161,right,R4GROUP-a7a53ab0f4e20447,G-f7587aa41609d259,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
R4FAMILYEXPLAIN-3d382c2d6f67b814,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,43,重点核验,true,稳妥观察；H2-稳妥历史线索；P1-命中计算机/软件/AI；C3-非当前优先城市，作为梯度和专业匹配讨论；计算机/软件/AI3；计算机类3；电子信息/网络1；师范1；T1-特殊限制待核，先核章程/原页；V0-高核验成本，先核页和组边界；特殊限制待核6个,,,74.50,20.50,false,稳妥观察配额24,12,95.00,K005 琼台师范学院 K00505 05,K005,琼台师范学院,K00505,05,海口市,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,海南省,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；497-497=+0；492-494=-2；历史最高等位分差=0。,2,497-497=+0；492-494=-2,P1-命中计算机/软件/AI,计算机/软件/AI3；计算机类3；电子信息/网络1；师范1,8,2,0,6,0,接受2；勉强调剂0；待核6；不能0,T1-特殊限制待核，先核章程/原页,有体检、语种、单科、专项或章程限制待核，先看限制再谈调剂。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S0-结构或归属未闭环7行,8,7,8,8,0,0,0,0,存在结构或专业组归属未闭环专业行。,先看完整组内专业，逐条标可接受/勉强接受/不能接受；保留后再做PDF原页、湖北官方侧和章程核验。,先核PDF原页中的专业组边界、专业归属和完整组内专业。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,202,left,R4GROUP-43251e7bdb31e3d9,G-d2c32a2887ae3b29,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
R4FAMILYEXPLAIN-756c78f1b3c56129,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,44,重点核验,true,稳妥观察；H2-稳妥历史线索；P1-命中计算机/软件/AI；C3-非当前优先城市，作为梯度和专业匹配讨论；计算机/软件/AI2；计算机类2；电子信息/网络1；师范2；T2-结构异常，先核完整组内专业；V0-高核验成本，先核页和组边界,,,74.50,16.00,false,稳妥观察配额24,13,90.50,F189 保定学院 F18905 05,F189,保定学院,F18905,05,保定市,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,河北省,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；478-481=-3；493-494=-1；历史最高等位分差=-1。,2,478-481=-3；493-494=-1,P1-命中计算机/软件/AI,计算机/软件/AI2；计算机类2；电子信息/网络1；师范2,4,3,1,0,0,接受3；勉强调剂1；待核0；不能0,T2-结构异常，先核完整组内专业,组内结构或专业归属未闭环，先核完整组内专业。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S0-结构或归属未闭环1行,4,1,4,4,0,0,0,0,存在结构或专业组归属未闭环专业行。,先看完整组内专业，逐条标可接受/勉强接受/不能接受；保留后再做PDF原页、湖北官方侧和章程核验。,先核PDF原页中的专业组边界、专业归属和完整组内专业。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,101,right,R4GROUP-b7e335896d03679f,G-c5d11aeb048a778d,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
R4FAMILYEXPLAIN-a1ac150f549bca3e,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,45,重点核验,true,稳妥观察；H2-稳妥历史线索；P1-命中计算机/软件/AI；C3-非当前优先城市，作为梯度和专业匹配讨论；计算机/软件/AI2；计算机类2；电子信息/网络2；机械自动化1；T2-结构异常，先核完整组内专业；V0-高核验成本，先核页和组边界,,,74.50,14.88,false,稳妥观察配额24,14,89.38,F348 山西电子科技学院 F34801 01,F348,山西电子科技学院,F34801,01,临汾市,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,山西省,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；484-494=-10；历史最高等位分差=-10。,1,484-494=-10,P1-命中计算机/软件/AI,计算机/软件/AI2；计算机类2；电子信息/网络2；机械自动化1,5,2,3,0,0,接受2；勉强调剂3；待核0；不能0,T2-结构异常，先核完整组内专业,组内结构或专业归属未闭环，先核完整组内专业。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S0-结构或归属未闭环1行,5,1,5,5,0,0,0,0,存在结构或专业组归属未闭环专业行。,先看完整组内专业，逐条标可接受/勉强接受/不能接受；保留后再做PDF原页、湖北官方侧和章程核验。,先核PDF原页中的专业组边界、专业归属和完整组内专业。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,110,right,R4GROUP-63e7de6cd453c519,G-cfaf086a447f3635,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
R4FAMILYEXPLAIN-71cc26f4179ddf13,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,46,重点核验,true,稳妥观察；H2-稳妥历史线索；P1-命中计算机/软件/AI；C3-非当前优先城市，作为梯度和专业匹配讨论；计算机/软件/AI1；计算机类1；电子信息/网络1；师范2；T4-暂未见硬阻断，仍需人工接受度判断；V2-中等核验成本，保留字段缺口,,,74.50,14.00,false,稳妥观察配额24,15,88.50,K272 六盘水师范学院 K27203 03,K272,六盘水师范学院,K27203,03,六盘水市,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,贵州省,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；491-497=-6；479-494=-15；历史最高等位分差=-6。,2,491-497=-6；479-494=-15,P1-命中计算机/软件/AI,计算机/软件/AI1；计算机类1；电子信息/网络1；师范2,4,3,1,0,0,接受3；勉强调剂1；待核0；不能0,T4-暂未见硬阻断，仍需人工接受度判断,暂未见硬阻断，但仍需家里逐专业确认接受度。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S1-字段事实缺口3行,3,0,4,4,0,0,0,0,仍有计划数、学费或再选科目字段缺口。,先看完整组内专业，逐条标可接受/勉强接受/不能接受；保留后再做PDF原页、湖北官方侧和章程核验。,进入下一轮候选后，按完整组内专业做100%原页和湖北官方侧核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,216,left,R4GROUP-9fcb67becaf3ef14,G-677684376bb18056,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
