P0即时三方闭环公开账本ID,来源P0字段即时复核包,来源P0裁图证据索引,来源B0B1高校官网辅证旁挂表,来源期号,来源PDF_SHA256,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,机器是否允许自动写回主表,机器是否允许自动回填候选,是否允许写回字段,是否允许作为志愿推荐依据,是否允许生成学校专业建议,闭环公开账本总序,即时复核总序,执行总序,执行批次,即时复核阶段,语义多源优先桶,字段名,专业行ID,专业组出现ID,院校代码,来源页码,版面列,P0字段即时复核任务ID,来源P0字段三方核验任务ID,来源P0字段三方核验执行包ID,专业行原页证据锚点ID,P0即时复核裁图证据索引ID,裁图证据编号,裁图文件SHA256,裁图规格SHA256,裁图bbox归一化,裁图bbox像素,私有页图证据编号,私有页图SHA256,私有OCR文本证据编号,私有OCR文本SHA256,私有窗口证据编号,窗口文本SHA256,机器候选状态,机器候选置信等级,机器候选与高校辅证关系,高校官网辅证覆盖状态,高校官网证据旁挂ID,高校官网证据强度,高校官网证据匹配状态,高校官网来源状态,高校官网来源文件,高校官网是否可替代湖北官方计划,高校线索复核批次,高校线索复核批次序号,是否有机器规范候选,是否有高校字段线索,是否机器高校可比对,是否机器高校一致,是否机器高校冲突,是否高校补缺线索,是否需要双人复核,PDF原页核页状态,湖北官方系统或省招办计划核验状态,高校官网或招生章程辅证状态,三方字段一致性状态,字段事实写回状态,PDF原页私有核验记录状态,湖北官方私有核验记录状态,高校辅证私有对照状态,三方闭环私有记录状态,人工字段确认表生成状态,闭环公开状态,闭环阻断原因,公开安全策略,下一步
P0CLOSURE-155bd790dc7b8c28,data/working/issue19-field-fact-p0-immediate-review-packet.csv,data/working/issue19-p0-immediate-pdf-crop-evidence-index.csv,data/working/issue19-b0-b1-official-evidence-by-major-line.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_three_way_closure_public_ledger,逐专业招生明细,逐专业招生明细×P0字段×三方闭环公开状态,false,false,false,false,false,false,false,298,298,298,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,S6-多值坐标冲突核页,专业计划数,M-179731fd10f82ec3,G-4b0e83f1ec8abdb5,K360,220,right,P0IMMEDIATE-893ab1ee6f69d8de,P0TRIAGE-f62966b724768fb4,P0TRIAGEPACK-b3fff3440a93d101,PDFANCHOR-9ff885602107bfd1,P0CROPINDEX-59dff0f0d901a06c,P0CROP-83ee211047fb818e,7c8a65b06ccb8fe54803138493be06e63cda8525eacadeefd6e0cc2bd3878f04,2f1c4d6aabe88e8049dbbf4d2151347e753148324f8ccc3b5f852a7d205bbe15,x=0.448000-0.957000;y_bottom_origin=0.268528-0.424388,x=747-1595;y=1410-1791,page-220,2e2edc307f542c2fd33826afcf23ff63b7e9d1ecf282faeed1dd61da733ddd17,220_page-220,ca4f6a48c3b4ea50bd43e12f5788c4780f2285655c5f25db3533fc29f46d37b4,PDFANCHOR-9ff885602107bfd1,cc064789b9d88f6078d83b4b0cfc432e03f81a00323ac34724a81bf7d8c98607,P0C2-多值坐标候选冲突待人工核页,low,R0-无高校官网辅证行,no_b0b1_school_sidecar,,,,,,,H9-无高校字段线索或待判,9,false,false,false,false,false,false,true,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,pending_private_pdf_page_review,pending_private_hubei_official_review,not_applicable_no_school_field_value,pending_private_three_way_closure,blocked_until_private_three_way_closure,pending_private_three_way_review_not_final,PDF原页、湖北官方系统或省招办计划、高校官网或章程尚未在私有记录中三方闭环；公开账本不保存具体字段内容，不能写回主表或进入推荐。,公开账本只保存任务ID、证据编号、SHA、bbox、状态和门禁；具体字段内容、本地裁图路径和复核备注只在本地私有模板。,按闭环公开账本总序回看裁图和PDF原页；再录入私有三方核验记录；闭环后另建人工确认表。
P0CLOSURE-60aad4327e0192f6,data/working/issue19-field-fact-p0-immediate-review-packet.csv,data/working/issue19-p0-immediate-pdf-crop-evidence-index.csv,data/working/issue19-b0-b1-official-evidence-by-major-line.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_three_way_closure_public_ledger,逐专业招生明细,逐专业招生明细×P0字段×三方闭环公开状态,false,false,false,false,false,false,false,299,299,299,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,S6-多值坐标冲突核页,专业计划数,M-3796f9a71840c0d6,G-dc846d32012c9239,K439,222,right,P0IMMEDIATE-b633b8ec76f47777,P0TRIAGE-6dfbb212adf15647,P0TRIAGEPACK-9faf89534a3e4fd4,PDFANCHOR-0ee29b1a3233009d,P0CROPINDEX-1906a03ad3d4332f,P0CROP-f8ef228c481c470f,df45bb7cefd6fe51db31f824e9f04ce48df4628746557b497c52d884e7018be2,41627aa893fdf212a17e229cb6789e37f5c0982432748825aa8a4847a448e3c4,x=0.448000-0.957000;y_bottom_origin=0.046395-0.809204,x=747-1595;y=467-2335,page-222,b6dc4e44a8d9d3667b771f5a6fb64ca5428eac9197b67879d6c954643d8445ab,222_page-222,75b960d594fcf8f8f471d5d2c4c297175e224fa74209740f56a45b81f399e1e0,PDFANCHOR-0ee29b1a3233009d,4c544f1fc835bf170b9dd4dbb0e361a6f6706ebf8955a3a58a70b6d6cf3055db,P0C2-多值坐标候选冲突待人工核页,low,R0-无高校官网辅证行,no_b0b1_school_sidecar,,,,,,,H9-无高校字段线索或待判,9,false,false,false,false,false,false,true,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,pending_private_pdf_page_review,pending_private_hubei_official_review,not_applicable_no_school_field_value,pending_private_three_way_closure,blocked_until_private_three_way_closure,pending_private_three_way_review_not_final,PDF原页、湖北官方系统或省招办计划、高校官网或章程尚未在私有记录中三方闭环；公开账本不保存具体字段内容，不能写回主表或进入推荐。,公开账本只保存任务ID、证据编号、SHA、bbox、状态和门禁；具体字段内容、本地裁图路径和复核备注只在本地私有模板。,按闭环公开账本总序回看裁图和PDF原页；再录入私有三方核验记录；闭环后另建人工确认表。
P0CLOSURE-f1156c5127cd3df0,data/working/issue19-field-fact-p0-immediate-review-packet.csv,data/working/issue19-p0-immediate-pdf-crop-evidence-index.csv,data/working/issue19-b0-b1-official-evidence-by-major-line.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_three_way_closure_public_ledger,逐专业招生明细,逐专业招生明细×P0字段×三方闭环公开状态,false,false,false,false,false,false,false,300,300,300,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,S6-多值坐标冲突核页,专业计划数,M-3081b93a65d3e3ef,G-ee5d1e06ed846436,K461,222,right,P0IMMEDIATE-3ef8c7fbc0293407,P0TRIAGE-9a8aab4b632487e1,P0TRIAGEPACK-b89c3b9cf31bd7dd,PDFANCHOR-8bf3a53b47ec27b7,P0CROPINDEX-8f8ce59430db455e,P0CROP-b29ce3f8a29c57ce,b720fac2894f97d92105ebeecc81d59a4da699748991b0a0cef733962337b1e5,8b3478ae690832c460088ed1f1f1ede329c8752e57e600e9f6d41a051c333a80,x=0.448000-0.957000;y_bottom_origin=0.371860-0.505930,x=747-1595;y=1210-1538,page-222,b6dc4e44a8d9d3667b771f5a6fb64ca5428eac9197b67879d6c954643d8445ab,222_page-222,75b960d594fcf8f8f471d5d2c4c297175e224fa74209740f56a45b81f399e1e0,PDFANCHOR-8bf3a53b47ec27b7,cbf9db4df1a1558badc8df3c529f9b25a3e34cf5d3578c6e10ffd9719fec5477,P0C2-多值坐标候选冲突待人工核页,low,R0-无高校官网辅证行,no_b0b1_school_sidecar,,,,,,,H9-无高校字段线索或待判,9,false,false,false,false,false,false,true,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,pending_private_pdf_page_review,pending_private_hubei_official_review,not_applicable_no_school_field_value,pending_private_three_way_closure,blocked_until_private_three_way_closure,pending_private_three_way_review_not_final,PDF原页、湖北官方系统或省招办计划、高校官网或章程尚未在私有记录中三方闭环；公开账本不保存具体字段内容，不能写回主表或进入推荐。,公开账本只保存任务ID、证据编号、SHA、bbox、状态和门禁；具体字段内容、本地裁图路径和复核备注只在本地私有模板。,按闭环公开账本总序回看裁图和PDF原页；再录入私有三方核验记录；闭环后另建人工确认表。
P0CLOSURE-92c5fd49766c2c5e,data/working/issue19-field-fact-p0-immediate-review-packet.csv,data/working/issue19-p0-immediate-pdf-crop-evidence-index.csv,data/working/issue19-b0-b1-official-evidence-by-major-line.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_three_way_closure_public_ledger,逐专业招生明细,逐专业招生明细×P0字段×三方闭环公开状态,false,false,false,false,false,false,false,301,301,301,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,S6-多值坐标冲突核页,专业计划数,M-8c533eb550339a6c,G-ee5d1e06ed846436,K461,222,right,P0IMMEDIATE-832bb4aa1d5295d1,P0TRIAGE-c0ba3ee57082404b,P0TRIAGEPACK-b89c3b9cf31bd7dd,PDFANCHOR-14e60a2d9fdd98a7,P0CROPINDEX-83a150a10b8df932,P0CROP-9ddbc93eb3357e93,f64aaeac3533b9bad4a312e37f8726e00926c32c2060f576a32336dc9a430ffe,14d80c39d23e17d88cf523ed52dca7cf26dff0b34b5c08dc334331a10825380b,x=0.448000-0.957000;y_bottom_origin=0.277387-0.505930,x=747-1595;y=1210-1770,page-222,b6dc4e44a8d9d3667b771f5a6fb64ca5428eac9197b67879d6c954643d8445ab,222_page-222,75b960d594fcf8f8f471d5d2c4c297175e224fa74209740f56a45b81f399e1e0,PDFANCHOR-14e60a2d9fdd98a7,3ff58ad18bda38415e989163b5e8abee2cf731f521dd58bb45322425218461f6,P0C2-多值坐标候选冲突待人工核页,low,R0-无高校官网辅证行,no_b0b1_school_sidecar,,,,,,,H9-无高校字段线索或待判,9,false,false,false,false,false,false,true,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,pending_private_pdf_page_review,pending_private_hubei_official_review,not_applicable_no_school_field_value,pending_private_three_way_closure,blocked_until_private_three_way_closure,pending_private_three_way_review_not_final,PDF原页、湖北官方系统或省招办计划、高校官网或章程尚未在私有记录中三方闭环；公开账本不保存具体字段内容，不能写回主表或进入推荐。,公开账本只保存任务ID、证据编号、SHA、bbox、状态和门禁；具体字段内容、本地裁图路径和复核备注只在本地私有模板。,按闭环公开账本总序回看裁图和PDF原页；再录入私有三方核验记录；闭环后另建人工确认表。
P0CLOSURE-24cf617d5ff3c4aa,data/working/issue19-field-fact-p0-immediate-review-packet.csv,data/working/issue19-p0-immediate-pdf-crop-evidence-index.csv,data/working/issue19-b0-b1-official-evidence-by-major-line.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_three_way_closure_public_ledger,逐专业招生明细,逐专业招生明细×P0字段×三方闭环公开状态,false,false,false,false,false,false,false,302,302,302,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,S6-多值坐标冲突核页,专业计划数,M-f4dc30f74c89a90d,G-f068cd5220488c1a,K468,224,right,P0IMMEDIATE-fea0a73f90b121bb,P0TRIAGE-cff1edfea560379e,P0TRIAGEPACK-1fffc5707577eaab,PDFANCHOR-c860951034227e89,P0CROPINDEX-84fd6c59ce71fa63,P0CROP-3d96203ab0c33654,7ce508baf803af05d9a534ff0b7997167d17bff478f7f662c9c55caa5d8ab19d,13713de0fa5f81b425d3fa7ea707d91a9c5f153b18cd31025c9f8707af150d84,x=0.448000-0.957000;y_bottom_origin=0.530407-0.660000,x=747-1595;y=833-1150,page-224,fee4571fbb8d517a2bc07e25abfbfbce91bb23d210d4c6280bc4fa71c64244c9,224_page-224,091416e17959b23e50174499af4b92fa42d61b171362ce9ef87fb9f850ce4bfe,PDFANCHOR-c860951034227e89,33f25f2666130abab9f03113c2a699cd7b0ebd2d931482a32858c1f4993a72cd,P0C2-多值坐标候选冲突待人工核页,low,R0-无高校官网辅证行,no_b0b1_school_sidecar,,,,,,,H9-无高校字段线索或待判,9,false,false,false,false,false,false,true,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,pending_private_pdf_page_review,pending_private_hubei_official_review,not_applicable_no_school_field_value,pending_private_three_way_closure,blocked_until_private_three_way_closure,pending_private_three_way_review_not_final,PDF原页、湖北官方系统或省招办计划、高校官网或章程尚未在私有记录中三方闭环；公开账本不保存具体字段内容，不能写回主表或进入推荐。,公开账本只保存任务ID、证据编号、SHA、bbox、状态和门禁；具体字段内容、本地裁图路径和复核备注只在本地私有模板。,按闭环公开账本总序回看裁图和PDF原页；再录入私有三方核验记录；闭环后另建人工确认表。
P0CLOSURE-0810391f407de23d,data/working/issue19-field-fact-p0-immediate-review-packet.csv,data/working/issue19-p0-immediate-pdf-crop-evidence-index.csv,data/working/issue19-b0-b1-official-evidence-by-major-line.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_three_way_closure_public_ledger,逐专业招生明细,逐专业招生明细×P0字段×三方闭环公开状态,false,false,false,false,false,false,false,303,303,303,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,S6-多值坐标冲突核页,专业计划数,M-fa76362af83034d1,G-052b32c1ecd65258,K485,226,left,P0IMMEDIATE-280faddee223c0f4,P0TRIAGE-04b384d1e892a943,P0TRIAGEPACK-e64aa66be18dc4c4,PDFANCHOR-49be05e274ecc8ad,P0CROPINDEX-d0478419dee7e656,P0CROP-ade6df89342a4741,023b3f43ddef870016f3ec7cca0876332accf31d5856ab3eaf013d18b0ffbee5,586ec8f1aa9948f6c29c6328e73235d1936223f8c18e4d246e5feb0c7e5a6aca,x=0.043000-0.552000;y_bottom_origin=0.549155-0.671628,x=72-920;y=804-1104,page-226,73ef360e7be622ca02a9ca899f1258fa97cafa1f495d4fe787929a8a75f042ab,226_page-226,45fefb3ba866c44d30fb0a050453d4a27945f5cff66e1a3f0bb336155eb42a97,PDFANCHOR-49be05e274ecc8ad,e72ef6e71b64f53c418dba5de561a257ba63234250b84aac8ab166745b567bab,P0C2-多值坐标候选冲突待人工核页,low,R1-有高校官网辅证行但本字段无值,has_b0b1_school_sidecar,B0B1SIDE-74032c5179db4f50,unmatched,unmatched,has_partial_source_needs_followup,,false,H9-无高校字段线索或待判,9,false,false,false,false,false,false,true,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,pending_private_pdf_page_review,pending_private_hubei_official_review,not_applicable_no_school_field_value,pending_private_three_way_closure,blocked_until_private_three_way_closure,pending_private_three_way_review_not_final,PDF原页、湖北官方系统或省招办计划、高校官网或章程尚未在私有记录中三方闭环；公开账本不保存具体字段内容，不能写回主表或进入推荐。,公开账本只保存任务ID、证据编号、SHA、bbox、状态和门禁；具体字段内容、本地裁图路径和复核备注只在本地私有模板。,按闭环公开账本总序回看裁图和PDF原页；再录入私有三方核验记录；闭环后另建人工确认表。
P0CLOSURE-4715b8228fee83f5,data/working/issue19-field-fact-p0-immediate-review-packet.csv,data/working/issue19-p0-immediate-pdf-crop-evidence-index.csv,data/working/issue19-b0-b1-official-evidence-by-major-line.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_three_way_closure_public_ledger,逐专业招生明细,逐专业招生明细×P0字段×三方闭环公开状态,false,false,false,false,false,false,false,304,304,304,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,S6-多值坐标冲突核页,专业计划数,M-df0a1e1f46c48947,G-935d37c9c17b0a96,K487,226,right,P0IMMEDIATE-aa301cdd81005b82,P0TRIAGE-cec7956bd097ef9f,P0TRIAGEPACK-610a3537cdc5909d,PDFANCHOR-1f1151b6a627b853,P0CROPINDEX-752f4f99db7cd710,P0CROP-cd589a77d6e4b8fb,ce96b29b34f0218e8a98dc4d3e094a8b591bd85b41359ba270e0ac312731fe16,4f39e82426453601532c9ac9df8fa8bf491eb1f855edaf7a8a0d5c0dacdfedf6,x=0.448000-0.957000;y_bottom_origin=0.540398-0.696337,x=747-1595;y=744-1126,page-226,73ef360e7be622ca02a9ca899f1258fa97cafa1f495d4fe787929a8a75f042ab,226_page-226,45fefb3ba866c44d30fb0a050453d4a27945f5cff66e1a3f0bb336155eb42a97,PDFANCHOR-1f1151b6a627b853,7fdd6449b9f926f8d24dc7c72a89552aab434c1d91f0aa2a36b14fc2229c271d,P0C2-多值坐标候选冲突待人工核页,low,R1-有高校官网辅证行但本字段无值,has_b0b1_school_sidecar,B0B1SIDE-bcd76ea9e5e51e45,needs_source,no_school_source,needs_official_plan_source_search,,false,H9-无高校字段线索或待判,9,false,false,false,false,false,false,true,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,pending_private_pdf_page_review,pending_private_hubei_official_review,not_applicable_no_school_field_value,pending_private_three_way_closure,blocked_until_private_three_way_closure,pending_private_three_way_review_not_final,PDF原页、湖北官方系统或省招办计划、高校官网或章程尚未在私有记录中三方闭环；公开账本不保存具体字段内容，不能写回主表或进入推荐。,公开账本只保存任务ID、证据编号、SHA、bbox、状态和门禁；具体字段内容、本地裁图路径和复核备注只在本地私有模板。,按闭环公开账本总序回看裁图和PDF原页；再录入私有三方核验记录；闭环后另建人工确认表。
P0CLOSURE-0156426b3cc99f44,data/working/issue19-field-fact-p0-immediate-review-packet.csv,data/working/issue19-p0-immediate-pdf-crop-evidence-index.csv,data/working/issue19-b0-b1-official-evidence-by-major-line.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_three_way_closure_public_ledger,逐专业招生明细,逐专业招生明细×P0字段×三方闭环公开状态,false,false,false,false,false,false,false,305,305,305,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,S6-多值坐标冲突核页,专业计划数,M-5b2f7737194b68ff,G-55fdbd492879e663,K489,226,right,P0IMMEDIATE-40f87e9dccd0b360,P0TRIAGE-849c05c418767c91,P0TRIAGEPACK-ef23b0196dbb0a75,PDFANCHOR-7a669415f2e27a3f,P0CROPINDEX-e52210810cb603ff,P0CROP-0e2ee6da6bf92dd1,d021ff6d20268a2c43cefa9c376734b0e5c9573eb10736ffddfde87dea8b25f4,7663ff9999e1d663db3eb10292bfea84ba9f7e7b9e8d2a14bdbd07ca726fb91a,x=0.448000-0.957000;y_bottom_origin=0.072295-0.218140,x=747-1595;y=1915-2272,page-226,73ef360e7be622ca02a9ca899f1258fa97cafa1f495d4fe787929a8a75f042ab,226_page-226,45fefb3ba866c44d30fb0a050453d4a27945f5cff66e1a3f0bb336155eb42a97,PDFANCHOR-7a669415f2e27a3f,a006a00ff0603f802586fe31220372fd2e9be539a2ee0669ef07baacfb8ed360,P0C2-多值坐标候选冲突待人工核页,low,R0-无高校官网辅证行,no_b0b1_school_sidecar,,,,,,,H9-无高校字段线索或待判,9,false,false,false,false,false,false,true,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,pending_private_pdf_page_review,pending_private_hubei_official_review,not_applicable_no_school_field_value,pending_private_three_way_closure,blocked_until_private_three_way_closure,pending_private_three_way_review_not_final,PDF原页、湖北官方系统或省招办计划、高校官网或章程尚未在私有记录中三方闭环；公开账本不保存具体字段内容，不能写回主表或进入推荐。,公开账本只保存任务ID、证据编号、SHA、bbox、状态和门禁；具体字段内容、本地裁图路径和复核备注只在本地私有模板。,按闭环公开账本总序回看裁图和PDF原页；再录入私有三方核验记录；闭环后另建人工确认表。
P0CLOSURE-2acf7cfac090f145,data/working/issue19-field-fact-p0-immediate-review-packet.csv,data/working/issue19-p0-immediate-pdf-crop-evidence-index.csv,data/working/issue19-b0-b1-official-evidence-by-major-line.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_three_way_closure_public_ledger,逐专业招生明细,逐专业招生明细×P0字段×三方闭环公开状态,false,false,false,false,false,false,false,306,306,306,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,S6-多值坐标冲突核页,专业计划数,M-b34a6924c12cbf3c,G-dc16d63e2c1fe532,K524,227,right,P0IMMEDIATE-e9d84a7b18e5256f,P0TRIAGE-3a4e60ec5c773439,P0TRIAGEPACK-14d14f7f371196e4,PDFANCHOR-1c6815737cef151a,P0CROPINDEX-b473c8742d0bb911,P0CROP-7ded2d0aa186481f,89470688c2f0b78b18bcede1551488ce6dc189b3c91acf348d172f0827ac6b54,a34238eead74a72fa53ff66470a7c512829b5c54f367599be2d4de21764d49a7,x=0.448000-0.957000;y_bottom_origin=0.768252-0.950337,x=747-1595;y=122-570,page-227,527bd0c6047c030fc6660a63c71e0889a63c373e94b02c2266d8e5a5ecac2b5c,227_page-227,c3a8ad2d7b547b62407a543d9fddd23ba6d21e45b6d3cf9e10e818edd94fb179,PDFANCHOR-1c6815737cef151a,d9ad6a954d1b7f3d60af2b494eb3e13ebf2a842dd443396f5a11b6074218f199,P0C2-多值坐标候选冲突待人工核页,low,R0-无高校官网辅证行,no_b0b1_school_sidecar,,,,,,,H9-无高校字段线索或待判,9,false,false,false,false,false,false,true,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,pending_private_pdf_page_review,pending_private_hubei_official_review,not_applicable_no_school_field_value,pending_private_three_way_closure,blocked_until_private_three_way_closure,pending_private_three_way_review_not_final,PDF原页、湖北官方系统或省招办计划、高校官网或章程尚未在私有记录中三方闭环；公开账本不保存具体字段内容，不能写回主表或进入推荐。,公开账本只保存任务ID、证据编号、SHA、bbox、状态和门禁；具体字段内容、本地裁图路径和复核备注只在本地私有模板。,按闭环公开账本总序回看裁图和PDF原页；再录入私有三方核验记录；闭环后另建人工确认表。
P0CLOSURE-978b5ecab8451dc8,data/working/issue19-field-fact-p0-immediate-review-packet.csv,data/working/issue19-p0-immediate-pdf-crop-evidence-index.csv,data/working/issue19-b0-b1-official-evidence-by-major-line.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_three_way_closure_public_ledger,逐专业招生明细,逐专业招生明细×P0字段×三方闭环公开状态,false,false,false,false,false,false,false,307,307,307,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,S6-多值坐标冲突核页,专业计划数,M-9142fbbe8a759d25,G-cca2772a307ce395,K571,228,left,P0IMMEDIATE-37d25a0b9b31a908,P0TRIAGE-58a8d20d604eeb43,P0TRIAGEPACK-67efb41a17e7ba5b,PDFANCHOR-cbbbb3ff9f2b6e8f,P0CROPINDEX-02aa0055274366ae,P0CROP-32dcd61539fbef7c,bbfb7cffd73221182e87b7e65e378ba8e927abe226c19923c6bb25e5a6219dd1,a2776d6773ebe7c850e2ff9329f82c7d31892731df78949fc92e8de9a2564a99,x=0.043000-0.552000;y_bottom_origin=0.000000-0.164360,x=72-920;y=2046-2449,page-228,8354b79db115b694cb25cfbd96dc6dac5f6b3a5277bd01910847f93d75aa3e6e,228_page-228,6f8e8f438a72e152fcb77d62df54ad61def90c32c415ac2a7a542639b9807ab8,PDFANCHOR-cbbbb3ff9f2b6e8f,2ad36332014370cdac48eed5bdc0dcd1b66dfaf78df01b35d7e2e334499b76ae,P0C2-多值坐标候选冲突待人工核页,low,R0-无高校官网辅证行,no_b0b1_school_sidecar,,,,,,,H9-无高校字段线索或待判,9,false,false,false,false,false,false,true,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,pending_private_pdf_page_review,pending_private_hubei_official_review,not_applicable_no_school_field_value,pending_private_three_way_closure,blocked_until_private_three_way_closure,pending_private_three_way_review_not_final,PDF原页、湖北官方系统或省招办计划、高校官网或章程尚未在私有记录中三方闭环；公开账本不保存具体字段内容，不能写回主表或进入推荐。,公开账本只保存任务ID、证据编号、SHA、bbox、状态和门禁；具体字段内容、本地裁图路径和复核备注只在本地私有模板。,按闭环公开账本总序回看裁图和PDF原页；再录入私有三方核验记录；闭环后另建人工确认表。
P0CLOSURE-074f3aa3927e2814,data/working/issue19-field-fact-p0-immediate-review-packet.csv,data/working/issue19-p0-immediate-pdf-crop-evidence-index.csv,data/working/issue19-b0-b1-official-evidence-by-major-line.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_three_way_closure_public_ledger,逐专业招生明细,逐专业招生明细×P0字段×三方闭环公开状态,false,false,false,false,false,false,false,308,308,308,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,S6-多值坐标冲突核页,专业计划数,M-d04fd6c1c27215da,G-cf13e3354da2e17c,K571,228,left,P0IMMEDIATE-f78f959f533791a3,P0TRIAGE-043d77d35aa88389,P0TRIAGEPACK-67efb41a17e7ba5b,PDFANCHOR-8dbd8b307e38a03f,P0CROPINDEX-1b714dc915913046,P0CROP-f767307f10e070a3,699177d051af8a16e44f9c758e2a55e98fbedb8b14670f880ab79f481d104de4,34b26c8c0cc789b99be1a2ee1315e58073e3e2175933316106f9ce700ef45962,x=0.043000-0.552000;y_bottom_origin=0.155407-0.683163,x=72-920;y=776-2068,page-228,8354b79db115b694cb25cfbd96dc6dac5f6b3a5277bd01910847f93d75aa3e6e,228_page-228,6f8e8f438a72e152fcb77d62df54ad61def90c32c415ac2a7a542639b9807ab8,PDFANCHOR-8dbd8b307e38a03f,dc1498e71f7b79122d909c383069b7927e273863c26bbe61ca170e7ee1bff137,P0C2-多值坐标候选冲突待人工核页,low,R0-无高校官网辅证行,no_b0b1_school_sidecar,,,,,,,H9-无高校字段线索或待判,9,false,false,false,false,false,false,true,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,pending_private_pdf_page_review,pending_private_hubei_official_review,not_applicable_no_school_field_value,pending_private_three_way_closure,blocked_until_private_three_way_closure,pending_private_three_way_review_not_final,PDF原页、湖北官方系统或省招办计划、高校官网或章程尚未在私有记录中三方闭环；公开账本不保存具体字段内容，不能写回主表或进入推荐。,公开账本只保存任务ID、证据编号、SHA、bbox、状态和门禁；具体字段内容、本地裁图路径和复核备注只在本地私有模板。,按闭环公开账本总序回看裁图和PDF原页；再录入私有三方核验记录；闭环后另建人工确认表。
