P0即时PDF原页候选公开审计ID,来源P0即时字段确认公开账本,来源P0即时裁图OCR公开审计,来源P0即时按页核页包,来源私有裁图OCR读数候选,来源期号,来源PDF_SHA256,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,机器是否允许自动写回主表,机器是否允许自动回填候选,是否允许写回字段,是否允许作为志愿推荐依据,是否允许生成学校专业建议,PDF原页候选公开审计总序,字段确认公开账本总序,裁图OCR公开审计总序,P0字段即时复核任务ID,P0即时字段确认公开账本ID,P0即时裁图OCR公开审计ID,P0即时按页核页包ID,专业行ID,专业组出现ID,院校代码,字段名,来源页码,版面列,裁图证据编号,裁图文件SHA256,裁图规格SHA256,裁图bbox归一化,裁图bbox像素,私有PDF原页候选记录证据编号,私有PDF原页候选记录状态,PDF原页候选审阅桶,PDF原页候选来源状态,PDF原页候选置信等级,裁图OCR候选状态,裁图OCR三方辅助桶,裁图OCR与机器候选关系,裁图OCR与高校辅证关系,是否已有私有PDF原页候选,是否候选与机器线索一致,是否候选与机器线索冲突,是否候选与高校线索一致,是否候选与高校线索冲突,是否有机器规范线索,是否有高校字段线索,是否需要人工直接看图,是否需要双人复核,是否可自动写入人工读数,是否仍需PDF原页人工核页,是否仍需湖北官方核验,是否仍需高校辅证核验,PDF原页核页状态,湖北官方系统或省招办计划核验状态,高校官网或招生章程辅证状态,三方字段一致性状态,字段事实写回状态,公开安全策略,下一步
P0PDFCAND-ae76eeefb9a9d149,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,227,227,216,P0IMMEDIATE-8cd53d12d2dddaa9,P0FCONF-74694906a1e47f75,P0CROPOCRAUDIT-ae76eeefb9a9d149,P0PAGEPACK-3c054b337eed7e20,M-54a3812a953b1757,G-1dbe9764d60b38b9,F894,专业计划数,134,right,P0CROP-c123e6593b96b16d,222649f296959eadb605c88b3546282e322470ca98ec46b549db6e5df61fb4af,af59ab2491e23fa564a02b944d4160994eef78025b7b1b09846fff168fb53e00,x=0.448000-0.957000;y_bottom_origin=0.390517-0.510102,x=747-1595;y=1200-1493,PRIVATEPDFCAND-P0PDFCAND-ae76eeefb9a9d149,private_pdf_reading_candidate_seeded,P2-有候选但需人工确认,private_crop_ocr_candidate_available,low,O2-候选距目标行偏远需人工确认,A2-裁图OCR有候选但需人工确认,no_machine_reference,no_school_reference,true,false,false,false,false,false,false,false,true,false,true,true,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-81e51ab3d6607f8f,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,228,228,217,P0IMMEDIATE-34907b022cfaae47,P0FCONF-960da8fe043e1875,P0CROPOCRAUDIT-81e51ab3d6607f8f,P0PAGEPACK-3c054b337eed7e20,M-c1bbc15d50d8182a,G-1faf2c8da3434420,F897,专业计划数,134,right,P0CROP-7d503d4288cda84b,27379b5acacd18d9b4b2841e02257facc9500c5f0ba0cc3723948825cad2c81d,410b050e243d63907596344c863d6a6f3a2f5a07e33c81f0ef4835095e7ff262,x=0.448000-0.957000;y_bottom_origin=0.177210-0.312551,x=747-1595;y=1684-2015,PRIVATEPDFCAND-P0PDFCAND-81e51ab3d6607f8f,private_pdf_reading_candidate_seeded,P2-有候选但需人工确认,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A2-裁图OCR有候选但需人工确认,no_machine_reference,no_school_reference,true,false,false,false,false,false,false,false,true,false,true,true,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-2d1b8ce1b991b18d,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,229,229,218,P0IMMEDIATE-c2a015d5a8475cba,P0FCONF-88a2e6ac7730d75f,P0CROPOCRAUDIT-2d1b8ce1b991b18d,P0PAGEPACK-0e50087fec3380ab,M-33bbdba0444d4c5e,G-67bb009ef0dd7dc3,F945,专业计划数,136,left,P0CROP-5515074b1d68d466,f6f51ab52eea40d4b0f79322aff7bfdf187c58685c17d0933032718530b5fe9f,1c88195ae4e2a5b7467faf605ae1149a81ec08d24fc0d8b4900764be25787028,x=0.043000-0.552000;y_bottom_origin=0.085503-0.193367,x=72-920;y=1975-2240,PRIVATEPDFCAND-P0PDFCAND-2d1b8ce1b991b18d,private_pdf_reading_candidate_seeded,P2-有候选但需人工确认,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A2-裁图OCR有候选但需人工确认,no_machine_reference,no_school_reference,true,false,false,false,false,false,false,false,true,false,true,true,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-eb288e822a24eefb,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,230,230,219,P0IMMEDIATE-41d72e695e002e88,P0FCONF-be3d1d7c974e8cf2,P0CROPOCRAUDIT-eb288e822a24eefb,P0PAGEPACK-0e50087fec3380ab,M-6b9029c57bcd7cac,G-eba049ac10a3e321,F947,专业计划数,136,left,P0CROP-72d93dc5c7fe18ef,3ad61ca091f552668a8c96a10401dbd55cd8a0b596bae057053f72f6571c36ff,2e713f1c826fff3b5a5e0cfc57aadbadc26455b4fe95cafecfbe014b902a64b0,x=0.043000-0.552000;y_bottom_origin=0.042035-0.157041,x=72-920;y=2064-2346,PRIVATEPDFCAND-P0PDFCAND-eb288e822a24eefb,private_pdf_reading_candidate_seeded,P2-有候选但需人工确认,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A2-裁图OCR有候选但需人工确认,no_machine_reference,no_school_reference,true,false,false,false,false,false,false,false,true,false,true,true,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-df8aff9efb35f213,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,231,231,220,P0IMMEDIATE-2480ea026c31167e,P0FCONF-cf08712619091fe6,P0CROPOCRAUDIT-df8aff9efb35f213,P0PAGEPACK-3f8d12153385931e,M-116102a706978c4c,G-fef377dd5662c1e4,F949,专业计划数,136,right,P0CROP-7720b3323d3f9d56,ea0131ad5e5579adc082e0101224d0898f684f1f4f98724d67a0d36470a041b9,37e347cc3f60efcb9c00e05def2345be6424a816ffbbf8776f3d8556906cfe22,x=0.448000-0.957000;y_bottom_origin=0.702959-0.857674,x=747-1595;y=349-727,PRIVATEPDFCAND-P0PDFCAND-df8aff9efb35f213,private_pdf_reading_candidate_seeded,P2-有候选但需人工确认,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A2-裁图OCR有候选但需人工确认,no_machine_reference,no_school_reference,true,false,false,false,false,false,false,false,true,false,true,true,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-c6db3135930967ee,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,232,232,221,P0IMMEDIATE-ba0d997191e81a36,P0FCONF-49ba7854299deb20,P0CROPOCRAUDIT-c6db3135930967ee,P0PAGEPACK-3f8d12153385931e,M-4d9307a4ff056814,G-2b6d1b772dc04707,F956,专业计划数,136,right,P0CROP-3e72168ad8f1c69c,c8ab56710dda43d707dc05422768771a2aa98f49ceab9f5a7465b39b32ec0635,fb7781c73b75ba2c8458ce95745a10e2cf9d532b1de50f76d9198f804799d3f7,x=0.448000-0.957000;y_bottom_origin=0.553440-0.688878,x=747-1595;y=762-1094,PRIVATEPDFCAND-P0PDFCAND-c6db3135930967ee,private_pdf_reading_candidate_seeded,P2-有候选但需人工确认,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A2-裁图OCR有候选但需人工确认,no_machine_reference,no_school_reference,true,false,false,false,false,false,false,false,true,false,true,true,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-4ea2bfdd0d5e288e,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,233,233,222,P0IMMEDIATE-d29077933cbdf375,P0FCONF-2e6ed257bc12e6f9,P0CROPOCRAUDIT-4ea2bfdd0d5e288e,P0PAGEPACK-3f8d12153385931e,M-b0503bbd820f7904,G-23e151f2eaa0fd85,F958,专业计划数,136,right,P0CROP-25de533bcb45ace8,dc2c7e2d1c22138279d975aedcf9378c8b86a704f177b0ecf5f4a175a7ef1341,9cd1274ceac5ccf39f3abd804d5b7942ecc6bfcc70008eaae7ac440d41d2bcd7,x=0.448000-0.957000;y_bottom_origin=0.431041-0.626429,x=747-1595;y=915-1393,PRIVATEPDFCAND-P0PDFCAND-4ea2bfdd0d5e288e,private_pdf_reading_candidate_seeded,P2-有候选但需人工确认,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A2-裁图OCR有候选但需人工确认,no_machine_reference,no_school_reference,true,false,false,false,false,false,false,false,true,false,true,true,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-866610df78d4a385,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,234,234,223,P0IMMEDIATE-2f18e3b58b0ce1c3,P0FCONF-16d3de6c4985b5b4,P0CROPOCRAUDIT-866610df78d4a385,P0PAGEPACK-3f8d12153385931e,M-78a155c5270dfcca,G-483f9b2d36252596,F961,专业计划数,136,right,P0CROP-284fc542fb884c65,3d319c997420c7f49b73632b717d8483401d10de392c41081b46acbbb04b6ef7,e5c718241a16ec5214c962e86180785abee2feb47202d54d27b0c87748524fb5,x=0.448000-0.957000;y_bottom_origin=0.271335-0.408469,x=747-1595;y=1449-1785,PRIVATEPDFCAND-P0PDFCAND-866610df78d4a385,private_pdf_reading_candidate_seeded,P2-有候选但需人工确认,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A2-裁图OCR有候选但需人工确认,no_machine_reference,no_school_reference,true,false,false,false,false,false,false,false,true,false,true,true,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-4931921e98e123cf,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,235,235,224,P0IMMEDIATE-ad7d5e8e7844df45,P0FCONF-bd0397f5eb00bc41,P0CROPOCRAUDIT-4931921e98e123cf,P0PAGEPACK-3f8d12153385931e,M-d845b1197c1e6069,G-5a1d141f7165b19d,F962,专业计划数,136,right,P0CROP-6a166edb843a9d56,3292c925c2a913487ce7046f612b2002536dfb02c893ed726efa6f05bfff7d43,6f2638f1410cd50396f9eecd79ac162fb143536a07abf4a83728313ca53b3f13,x=0.448000-0.957000;y_bottom_origin=0.197504-0.346020,x=747-1595;y=1602-1965,PRIVATEPDFCAND-P0PDFCAND-4931921e98e123cf,private_pdf_reading_candidate_seeded,P2-有候选但需人工确认,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A2-裁图OCR有候选但需人工确认,no_machine_reference,no_school_reference,true,false,false,false,false,false,false,false,true,false,true,true,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-edb0d4afe1c19479,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,236,236,225,P0IMMEDIATE-762de72ad9c3fad8,P0FCONF-0674ebefc9217c42,P0CROPOCRAUDIT-edb0d4afe1c19479,P0PAGEPACK-3f8d12153385931e,M-71fb28d9ee26503c,G-7156f5e5b590ca46,F963,专业计划数,136,right,P0CROP-dbd4a41c6e075753,b7d3472f6b1d55e82ecaf0ea7ff9397d4ca44cb1c91afaa364f7b2c333d6a85b,039db341cb70f9337828bb78af84c6b568749fede8734805621d1ac00c2cb8a4,x=0.448000-0.957000;y_bottom_origin=0.050306-0.165612,x=747-1595;y=2043-2326,PRIVATEPDFCAND-P0PDFCAND-edb0d4afe1c19479,private_pdf_reading_candidate_seeded,P2-有候选但需人工确认,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A2-裁图OCR有候选但需人工确认,no_machine_reference,no_school_reference,true,false,false,false,false,false,false,false,true,false,true,true,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-37a4e465fd228cc2,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,237,237,227,P0IMMEDIATE-c67007ba55d582ab,P0FCONF-1962f6b80e535150,P0CROPOCRAUDIT-37a4e465fd228cc2,P0PAGEPACK-3e4102b33891485a,M-0133abb09111fe96,G-52ed0cd0b9788791,H006,专业计划数,138,right,P0CROP-3f2d53908802f579,8f445cf443bba25b075a311c59115ff94b740041386e77aa7eef6f5f270bc027,4efec307372c79168795872d6a42cbccafa8157b29b14ddfb753b3483144a86c,x=0.448000-0.957000;y_bottom_origin=0.628879-0.785000,x=747-1595;y=527-909,PRIVATEPDFCAND-P0PDFCAND-37a4e465fd228cc2,private_pdf_reading_candidate_seeded,P2-有候选但需人工确认,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A2-裁图OCR有候选但需人工确认,no_machine_reference,no_school_reference,true,false,false,false,false,false,false,false,true,false,true,true,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-39371ac6eb51250a,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,238,238,229,P0IMMEDIATE-7536afbcd2fe0a5d,P0FCONF-11c0e7b20fc422b2,P0CROPOCRAUDIT-39371ac6eb51250a,P0PAGEPACK-a609bbac0a0df4f0,M-7f95c48cc54e8f52,G-099ad2c07ff9277c,H015,专业计划数,140,left,P0CROP-b6e82c89c1420690,5a98a1fd94c86cab72946186ac5988755cb5c1a8ccf332b70a448ba9872ba458,751a80339abcf15a92afba272632fab3ed35e37015e6aadc212562495a00e6d2,x=0.043000-0.552000;y_bottom_origin=0.486225-0.643980,x=72-920;y=872-1258,PRIVATEPDFCAND-P0PDFCAND-39371ac6eb51250a,private_pdf_reading_candidate_seeded,P2-有候选但需人工确认,private_crop_ocr_candidate_available,low,O2-候选距目标行偏远需人工确认,A2-裁图OCR有候选但需人工确认,no_machine_reference,no_school_reference,true,false,false,false,false,false,false,false,true,false,true,true,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-6631e672907513f7,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,239,239,230,P0IMMEDIATE-b57649e819f2bfa6,P0FCONF-e723dd46f80685fe,P0CROPOCRAUDIT-6631e672907513f7,P0PAGEPACK-a476bb94fd7ecb04,M-07c444ee21e784fd,G-d5f2037f7d771082,H071,专业计划数,142,right,P0CROP-bb29ffa56b363eb8,32e12a8eea832e2e59cfc059808f1cde3fa2278c6f0bc78d388ff12ab9eec79b,968b42180afa98e50a279ff12c35c122236205cb42bb5a931d8eacc7fd21b4be,x=0.448000-0.957000;y_bottom_origin=0.687359-0.832965,x=747-1595;y=409-766,PRIVATEPDFCAND-P0PDFCAND-6631e672907513f7,private_pdf_reading_candidate_seeded,P2-有候选但需人工确认,private_crop_ocr_candidate_available,low,O2-候选距目标行偏远需人工确认,A2-裁图OCR有候选但需人工确认,no_machine_reference,no_school_reference,true,false,false,false,false,false,false,false,true,false,true,true,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-a7c5ea02094a7e46,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,240,240,231,P0IMMEDIATE-f289650e666b6f0f,P0FCONF-97faf54040db7a94,P0CROPOCRAUDIT-a7c5ea02094a7e46,P0PAGEPACK-a476bb94fd7ecb04,M-531178ad7456250e,G-4b5fe8f18ef3824e,H075,专业计划数,142,right,P0CROP-16cf2089ffc9f78e,bcca69c81d2ffb55fdfd3bc505472bec69b8febc601b2c344d5b9b4cfe40459f,4d564a5d9812743a355a8f991af102094d8961a02a36a7cc0d02bd911c27867a,x=0.448000-0.957000;y_bottom_origin=0.597182-0.760291,x=747-1595;y=587-987,PRIVATEPDFCAND-P0PDFCAND-a7c5ea02094a7e46,private_pdf_reading_candidate_seeded,P2-有候选但需人工确认,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A2-裁图OCR有候选但需人工确认,no_machine_reference,no_school_reference,true,false,false,false,false,false,false,false,true,false,true,true,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
