第一闭环证据仲裁ID,来源第一闭环核验结果看板,来源第一闭环字段确认公开账本,来源G0字段补证缺口任务公开账本,来源G0字段W0W1候选分层清单,来源W0B0高校源字段回接队列,来源期号,来源PDF_SHA256,生成日期,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,可否进入最终志愿方案,是否允许作为志愿推荐依据,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许生成学校专业建议,是否允许写回字段事实,仲裁序号,第一闭环核验结果ID,第一闭环字段确认公开账本ID,稳定基座第一闭环明细任务ID,稳定基座第一闭环页列包ID,页码版面键,来源页码,版面列,专业行ID,专业组出现ID,院校代码,任务来源类型,字段名,执行泳道,核验动作层级,任务结果桶,PDF原页证据状态,OCR提示状态,机器坐标提示状态,高校官网辅证状态,湖北官方侧状态,冲突状态,三方闭环状态,字段写回门禁,字段确认公开状态,双人复核公开状态,G0字段闭环命中状态,G0字段事实数,G0缺口任务数,G0当前可并行通道数,G0前置阻断通道数,G0待PDF原页记录数,G0待湖北官方记录数,G0待高校辅证核验数,G0待冲突处理数,G0待双人复核数,G0待三方一致性数,G0待字段确认数,G0待写回评审数,G0候选分层分布,G0候选主桶,G0高校源回接事实数,G0结构化接入候选字段数,G0高校源可DoubleCheck字段数,G0计划数一致提示字段数,G0计划数冲突提示字段数,证据准出阶段,证据准出阻断原因,下一步最小核验动作,任务内G0事实集合SHA256,任务内G0缺口任务集合SHA256,任务内G0回接集合SHA256,公开安全策略
FIRST-ADJ-99f628755b41794c,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,165,FIRSTRESULT-0903e8493a22e2a4,FIRSTFCONF-aea07e8a29911a5d,FIRSTDETAIL-82a0f5989c55884d,FIRSTPAGE-b55961124bc8610b,226-left,226,left,M-ba5cee9e156ea062,G-01338c1d774310d5,K486,P0人工字段任务,专业计划数,E1-计划数补缺或偏大优先核验,N2-机器坐标辅助核PDF原页,R2-机器坐标辅助核PDF原页,P1-有机器坐标提示，仍待PDF原页人工核验,O4-无PDFOCR但有机器坐标提示,M1-有机器坐标提示可辅助定位,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C4-无可比候选，需人工看图或随页列闭环,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,double_review_not_required,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-9432df38d4e02551,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,166,FIRSTRESULT-5d778001db4c6aed,FIRSTFCONF-41b9ab0c04bf7a9b,FIRSTDETAIL-b32e99b3f89bcaa4,FIRSTPAGE-b55961124bc8610b,226-left,226,left,M-a83566d233468121,G-01338c1d774310d5,K486,P0人工字段任务,专业计划数,E1-计划数补缺或偏大优先核验,N2-机器坐标辅助核PDF原页,R2-机器坐标辅助核PDF原页,P1-有机器坐标提示，仍待PDF原页人工核验,O4-无PDFOCR但有机器坐标提示,M1-有机器坐标提示可辅助定位,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C4-无可比候选，需人工看图或随页列闭环,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,double_review_not_required,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-f3fe57175052a235,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,167,FIRSTRESULT-55aa20be93bc2c64,FIRSTFCONF-5ca07b441b5a80b5,FIRSTDETAIL-bb5d3b024be0552c,FIRSTPAGE-b55961124bc8610b,226-left,226,left,M-b54865ae837a800d,G-01338c1d774310d5,K486,P0人工字段任务,专业计划数,E1-计划数补缺或偏大优先核验,N2-机器坐标辅助核PDF原页,R2-机器坐标辅助核PDF原页,P1-有机器坐标提示，仍待PDF原页人工核验,O4-无PDFOCR但有机器坐标提示,M1-有机器坐标提示可辅助定位,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C4-无可比候选，需人工看图或随页列闭环,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,double_review_not_required,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-cb617d4738aebb3f,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,168,FIRSTRESULT-8415db734a78deda,FIRSTFCONF-a62f1b9a38f0fcec,FIRSTDETAIL-d4cdf918277c76bf,FIRSTPAGE-b55961124bc8610b,226-left,226,left,M-9807e5b6e5757591,G-01338c1d774310d5,K486,P0人工字段任务,专业计划数,E1-计划数补缺或偏大优先核验,N2-机器坐标辅助核PDF原页,R2-机器坐标辅助核PDF原页,P1-有机器坐标提示，仍待PDF原页人工核验,O4-无PDFOCR但有机器坐标提示,M1-有机器坐标提示可辅助定位,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C4-无可比候选，需人工看图或随页列闭环,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,double_review_not_required,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-26ba2deeb2122d6b,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,169,FIRSTRESULT-263aa29fbb3aa9dc,FIRSTFCONF-ce3e4c77cb60a4f3,FIRSTDETAIL-d5d208cd0ff1bb9a,FIRSTPAGE-b55961124bc8610b,226-left,226,left,M-896f6185282057cc,G-01338c1d774310d5,K486,P0人工字段任务,专业计划数,E1-计划数补缺或偏大优先核验,N2-机器坐标辅助核PDF原页,R2-机器坐标辅助核PDF原页,P1-有机器坐标提示，仍待PDF原页人工核验,O4-无PDFOCR但有机器坐标提示,M1-有机器坐标提示可辅助定位,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C4-无可比候选，需人工看图或随页列闭环,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,double_review_not_required,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-7c9d13af2528e9e2,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,170,FIRSTRESULT-0be481e4bfc4d62d,FIRSTFCONF-ed115d82591deeba,FIRSTDETAIL-d9c74451cbf525d6,FIRSTPAGE-b55961124bc8610b,226-left,226,left,M-b55b42a0731954d9,G-01338c1d774310d5,K486,P0人工字段任务,专业计划数,E1-计划数补缺或偏大优先核验,N2-机器坐标辅助核PDF原页,R2-机器坐标辅助核PDF原页,P1-有机器坐标提示，仍待PDF原页人工核验,O4-无PDFOCR但有机器坐标提示,M1-有机器坐标提示可辅助定位,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C4-无可比候选，需人工看图或随页列闭环,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,double_review_not_required,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-724aec3f718d5efa,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,171,FIRSTRESULT-e097aa1a7b1a6ac7,FIRSTFCONF-098a38993221b6d2,FIRSTDETAIL-dc40f34e14e25f2f,FIRSTPAGE-b55961124bc8610b,226-left,226,left,M-da1f5a87edef49c2,G-01338c1d774310d5,K486,P0人工字段任务,专业计划数,E1-计划数补缺或偏大优先核验,N2-机器坐标辅助核PDF原页,R2-机器坐标辅助核PDF原页,P1-有机器坐标提示，仍待PDF原页人工核验,O4-无PDFOCR但有机器坐标提示,M1-有机器坐标提示可辅助定位,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C4-无可比候选，需人工看图或随页列闭环,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,double_review_not_required,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-43e4169f8e4b5e18,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,172,FIRSTRESULT-bd1ba3d2dbf69970,FIRSTFCONF-61942d5c0b5ffe00,FIRSTDETAIL-e3f2baf339214a72,FIRSTPAGE-b55961124bc8610b,226-left,226,left,M-59f2fe4937c929af,G-01338c1d774310d5,K486,P0人工字段任务,专业计划数,E1-计划数补缺或偏大优先核验,N2-机器坐标辅助核PDF原页,R2-机器坐标辅助核PDF原页,P1-有机器坐标提示，仍待PDF原页人工核验,O4-无PDFOCR但有机器坐标提示,M1-有机器坐标提示可辅助定位,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C4-无可比候选，需人工看图或随页列闭环,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,pending_double_review,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-8986e600ebc78d73,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,173,FIRSTRESULT-6a5c4123bfa51ce4,FIRSTFCONF-5cdd343a0ef61bac,FIRSTDETAIL-fb5351ca095fd3ed,FIRSTPAGE-b55961124bc8610b,226-left,226,left,M-c3ff06ecc81ab136,G-01338c1d774310d5,K486,P0人工字段任务,专业计划数,E1-计划数补缺或偏大优先核验,N2-机器坐标辅助核PDF原页,R2-机器坐标辅助核PDF原页,P1-有机器坐标提示，仍待PDF原页人工核验,O4-无PDFOCR但有机器坐标提示,M1-有机器坐标提示可辅助定位,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C4-无可比候选，需人工看图或随页列闭环,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,double_review_not_required,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-34b9c9c811853056,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,174,FIRSTRESULT-6aa26d21f54b6eba,FIRSTFCONF-2ff92923acebb3f1,FIRSTDETAIL-0be9752f6cd20305,FIRSTPAGE-b55961124bc8610b,226-left,226,left,M-697f5f955ecc00c8,G-01338c1d774310d5,K486,自动官网辅证任务,专业计划数；学费；再选科目,E1-计划数补缺或偏大优先核验,N1-高校补缺线索回PDF原页,R1-高校补缺线索回PDF原页,P2-有PDFOCR提示，仍待PDF原页人工确认,O2-高校有线索但PDFOCR缺候选,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C1-高校补缺线索，PDF原页缺候选需人工看图,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,double_review_not_required,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-39bc86dbf1ac237b,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,175,FIRSTRESULT-4f2a8be55442b432,FIRSTFCONF-40a9122bddad4eed,FIRSTDETAIL-118893a6fd1a625c,FIRSTPAGE-b55961124bc8610b,226-left,226,left,M-b55b42a0731954d9,G-01338c1d774310d5,K486,自动官网辅证任务,专业计划数；学费；再选科目,E1-计划数补缺或偏大优先核验,N1-高校补缺线索回PDF原页,R1-高校补缺线索回PDF原页,P2-有PDFOCR提示，仍待PDF原页人工确认,O2-高校有线索但PDFOCR缺候选,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C1-高校补缺线索，PDF原页缺候选需人工看图,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,double_review_not_required,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-a94bc9f8ed8a57f0,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,176,FIRSTRESULT-351d8fe4ec768780,FIRSTFCONF-d35720a0bb155f77,FIRSTDETAIL-1b96b10668597560,FIRSTPAGE-b55961124bc8610b,226-left,226,left,M-c1f8f0fd7414b38f,G-01338c1d774310d5,K486,自动官网辅证任务,专业计划数；学费；再选科目,E1-计划数补缺或偏大优先核验,N1-高校补缺线索回PDF原页,R1-高校补缺线索回PDF原页,P2-有PDFOCR提示，仍待PDF原页人工确认,O2-高校有线索但PDFOCR缺候选,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C1-高校补缺线索，PDF原页缺候选需人工看图,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,double_review_not_required,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-cdb554a0aa066a9d,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,177,FIRSTRESULT-eb2e9f870d027b74,FIRSTFCONF-cacdd7f296c88a07,FIRSTDETAIL-22bc0ea3bfe8651a,FIRSTPAGE-b55961124bc8610b,226-left,226,left,M-a83566d233468121,G-01338c1d774310d5,K486,自动官网辅证任务,专业计划数；学费；再选科目,E1-计划数补缺或偏大优先核验,N1-高校补缺线索回PDF原页,R1-高校补缺线索回PDF原页,P2-有PDFOCR提示，仍待PDF原页人工确认,O2-高校有线索但PDFOCR缺候选,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C1-高校补缺线索，PDF原页缺候选需人工看图,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,double_review_not_required,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
